urban_centre_id,urban_centre,source_country,iso3,economy,urban_centre_area_km2_2025,urban_centre_population_2025,lecz5_population_1990,lecz10_population_1990,lecz10_share_pct_1990,lecz5_built_m2_1990,lecz10_built_m2_1990,lecz5_population_2000,lecz10_population_2000,lecz10_share_pct_2000,lecz5_built_m2_2000,lecz10_built_m2_2000,lecz5_population_2010,lecz10_population_2010,lecz10_share_pct_2010,lecz5_built_m2_2010,lecz10_built_m2_2010,lecz5_population_2020,lecz10_population_2020,lecz10_share_pct_2020,lecz5_built_m2_2020,lecz10_built_m2_2020
8264,Sikandra,India,IND,India,34.0,81188.13,,,,,,,,,,,,,,,,,,,,
8265,Rongchang,China,CHN,China,26.0,161430.8,,,,,,,,,,,,,,,,,,,,
8266,Atambua,Indonesia,IDN,Indonesia,23.0,130848.1,,,,,,,,,,,,,,,,,,,,
8270,Chakan,India,IND,India,58.0,209283.65,,,,,,,,,,,,,,,,,,,,
8271,Lintong,China,CHN,China,20.0,135053.05,,,,,,,,,,,,,,,,,,,,
8272,Kotamobagu,Indonesia,IDN,Indonesia,27.0,144271.39,,,,,,,,,,,,,,,,,,,,
8276,Sardhana,India,IND,India,7.0,81521.01,,,,,,,,,,,,,,,,,,,,
8277,Pingchang County,China,CHN,China,17.0,135266.73,,,,,,,,,,,,,,,,,,,,
8278,Amurang,Indonesia,IDN,Indonesia,16.0,56381.15,3924.09,12051.66,45.5,142952.0,477945.0,4970.85,15546.91,44.46,149708.0,516739.0,6639.49,20742.84,44.22,159867.0,550539.0,7809.54,24378.33,44.04,165255.0,567653.0
8282,Dondaicha,India,IND,India,8.0,86683.16,,,,,,,,,,,,,,,,,,,,
8283,Fenyang,China,CHN,China,25.0,126193.07,,,,,,,,,,,,,,,,,,,,
8284,Manado,Indonesia,IDN,Indonesia,94.0,483103.79,1468.57,19602.34,6.06,87164.0,982187.0,2466.18,23981.32,6.05,133645.0,1109925.0,3395.39,25735.54,6.04,198546.0,1235752.0,4088.83,27457.78,6.0,242940.0,1319400.0
8288,Chiplun,India,IND,India,16.0,107808.27,,,,,,,,,,,,,,,,,,,,
8289,Longshui,China,CHN,China,15.0,85577.0,,,,,,,,,,,,,,,,,,,,
8290,Lowian,Indonesia,IDN,Indonesia,20.0,68764.42,,,,,,,,,,,,,,,,,,,,
8294,Haridwar,India,IND,India,98.0,684947.39,,,,,,,,,,,,,,,,,,,,
8295,Chengcheng,China,CHN,China,19.0,100863.81,,,,,,,,,,,,,,,,,,,,
8296,Tomohon,Indonesia,IDN,Indonesia,14.0,77523.84,,,,,,,,,,,,,,,,,,,,
8300,Khatauli,India,IND,India,14.0,149029.33,,,,,,,,,,,,,,,,,,,,
8301,Jiangchuan,China,CHN,China,26.0,85056.19,,,,,,,,,,,,,,,,,,,,
8302,Tondano,Indonesia,IDN,Indonesia,15.0,77377.05,,,,,,,,,,,,,,,,,,,,
8305,Meerut,India,IND,India,233.0,2169152.41,,,,,,,,,,,,,,,,,,,,
8306,Wusheng,China,CHN,China,9.0,84779.25,,,,,,,,,,,,,,,,,,,,
8307,Bitung,Indonesia,IDN,Indonesia,40.0,217592.63,4850.19,21405.359999999997,22.68,376337.0,1227126.0,5502.09,24167.76,19.35,390534.0,1274102.0,7402.37,31763.7,18.83,411423.0,1303012.0,8829.29,37424.020000000004,18.61,423236.0,1319311.0
8310,Sawai Madhopur,India,IND,India,29.0,232746.28,,,,,,,,,,,,,,,,,,,,
8311,Guangling,China,CHN,China,10.0,55780.06,,,,,,,,,,,,,,,,,,,,
8312,Sanana,Indonesia,IDN,Indonesia,13.0,59101.65,2039.35,8928.99,80.97,103653.0,453559.0,3579.79,15592.89,77.17,131705.0,557731.0,6258.77,26819.510000000002,73.81,161185.0,648497.0,8900.92,37594.64,72.67,181786.0,710208.0
8315,Barwani,India,IND,India,13.0,99572.08,,,,,,,,,,,,,,,,,,,,
8316,Yuechi,China,CHN,China,17.0,129392.23,,,,,,,,,,,,,,,,,,,,
8317,Ternate,Indonesia,IDN,Indonesia,33.0,266060.55,10885.06,24925.61,23.2,593322.0,1323654.0,14396.87,32189.309999999998,21.62,630549.0,1372663.0,17218.78,36448.75,20.64,724147.0,1480384.0,22721.32,46783.85,20.16,784243.0,1550778.0
8320,Laksar,India,IND,India,12.0,56203.76,,,,,,,,,,,,,,,,,,,,
8321,Shiping,China,CHN,China,11.0,78877.79,,,,,,,,,,,,,,,,,,,,
8322,Labuha,Indonesia,IDN,Indonesia,16.0,83565.77,6230.95,6827.76,51.41,285506.0,325652.0,10012.63,10968.019999999999,51.12,307507.0,350011.0,16654.2,20892.010000000002,46.64,369129.0,482376.0,24329.16,32576.690000000002,44.34,423074.0,585109.0
8325,Daurala,India,IND,India,9.0,58337.08,,,,,,,,,,,,,,,,,,,,
8326,Taiyuan,China,CHN,China,367.0,4332180.13,,,,,,,,,,,,,,,,,,,,
8327,Tobelo,Indonesia,IDN,Indonesia,23.0,108056.53,1307.95,3802.2300000000005,21.18,119474.0,283861.0,2183.77,6534.700000000001,20.38,141933.0,354205.0,3624.66,10871.89,17.82,168875.0,421483.0,5187.32,15431.75,16.33,187164.0,465027.0
8330,Nagda,India,IND,India,14.0,144203.3,,,,,,,,,,,,,,,,,,,,
8331,Weinan,China,CHN,China,47.0,273989.02,,,,,,,,,,,,,,,,,,,,
8332,Ambon,Indonesia,IDN,Indonesia,74.0,559281.54,3043.72,29044.280000000002,16.08,234182.0,1743290.0,4135.62,30310.57,16.73,328241.0,1935583.0,7459.74,51770.24,16.56,359271.0,2000090.0,11619.08,78981.48,16.47,373724.0,2027987.0
8335,Sangamner,India,IND,India,19.0,106275.25,,,,,,,,,,,,,,,,,,,,
8336,Luzhou,China,CHN,China,64.0,446057.75,,,,,,,,,,,,,,,,,,,,
8337,Masohi,Indonesia,IDN,Indonesia,12.0,108675.5,3921.26,25200.85,50.33,161760.0,794766.0,5070.54,32554.350000000002,50.09,176585.0,867270.0,6722.89,41879.42,49.97,186438.0,884981.0,8270.63,50805.31,49.96,191447.0,895852.0
8340,Greater Noida,India,IND,India,103.0,324832.0,,,,,,,,,,,,,,,,,,,,
8341,Tonghai,China,CHN,China,25.0,123240.59,,,,,,,,,,,,,,,,,,,,
8342,Sorong,Indonesia,IDN,Indonesia,44.0,301195.61,13389.49,41359.31,69.3,1616918.0,4318688.0,22995.71,70374.66,69.75,1699254.0,4497315.0,39753.24,116502.95999999999,70.74,1929281.0,4862391.0,62868.49,180026.08,71.19,2066379.0,5057545.0
8345,Palwal,India,IND,India,26.0,251603.14,,,,,,,,,,,,,,,,,,,,
8346,Wutai,China,CHN,China,13.0,53120.61,,,,,,,,,,,,,,,,,,,,
8347,Fakfak,Indonesia,IDN,Indonesia,9.0,84682.9,3501.55,3720.6600000000003,13.42,122501.0,133028.0,5169.95,5471.54,13.54,131802.0,142424.0,7008.2,7401.15,14.37,152418.0,163982.0,10043.62,10593.35,14.76,163082.0,175024.0
8350,Rishikesh,India,IND,India,45.0,309382.08,,,,,,,,,,,,,,,,,,,,
8351,Wenshui,China,CHN,China,31.0,118494.04,,,,,,,,,,,,,,,,,,,,
8352,Tual,Indonesia,IDN,Indonesia,28.0,105831.49,7640.55,24935.43,22.96,168443.0,550698.0,8534.63,26851.589999999997,23.23,181713.0,574283.0,7021.3,21947.68,23.47,189454.0,596770.0,7444.15,23200.83,23.56,193534.0,608475.0
8355,Malegaon,India,IND,India,46.0,552385.47,,,,,,,,,,,,,,,,,,,,
8356,Xiaoyi,China,CHN,China,34.0,165448.1,,,,,,,,,,,,,,,,,,,,
8357,Dobo,Indonesia,IDN,Indonesia,16.0,65167.45,15089.07,22968.239999999998,89.41,216681.0,364417.0,20832.89,32301.449999999997,89.1,271976.0,474590.0,27325.35,43110.39,88.29,325852.0,575878.0,33166.75,53204.94,87.89,355180.0,639699.0
8360,Bhawani Mandi,India,IND,India,9.0,64977.22,,,,,,,,,,,,,,,,,,,,
8361,Yiliang,China,CHN,China,20.0,118073.72,,,,,,,,,,,,,,,,,,,,
8362,Manokwari,Indonesia,IDN,Indonesia,30.0,198521.26,1681.61,11013.24,39.58,289760.0,1091778.0,3001.93,19546.46,38.73,299831.0,1120819.0,5928.71,37114.78,35.98,327464.0,1172300.0,9505.61,58299.57,34.67,342309.0,1197630.0
8365,Manmad,India,IND,India,12.0,71011.13,,,,,,,,,,,,,,,,,,,,
8366,Ulanhot,China,CHN,China,53.0,221373.44,,,,,,,,,,,,,,,,,,,,
8367,Nabire,Indonesia,IDN,Indonesia,31.0,207025.59,1248.66,4682.47,19.78,203435.0,690007.0,3212.25,9766.36,21.44,321218.0,897542.0,6641.34,19277.64,22.12,363863.0,965927.0,12653.72,35969.84,22.43,385687.0,999152.0
8370,Ramganj Mandi,India,IND,India,33.0,130228.97,,,,,,,,,,,,,,,,,,,,
8371,Jiaocheng,China,CHN,China,94.0,241648.97,,,,,,,,,,,,,,,,,,,,
8372,Biak Kota,Indonesia,IDN,Indonesia,34.0,201723.96,854.79,6491.91,15.2,102560.0,561044.0,1466.45,10992.03,15.36,105204.0,573156.0,2089.03,14773.650000000001,15.68,114972.0,591786.0,3527.65,24373.980000000003,15.86,119729.0,602445.0
8375,Manawar,India,IND,India,8.0,75553.82,,,,,,,,,,,,,,,,,,,,
8376,Naxi,China,CHN,China,16.0,131690.61,,,,,,,,,,,,,,,,,,,,
8377,Serui Kota,Indonesia,IDN,Indonesia,18.0,146449.38,2555.39,7945.33,42.64,187211.0,477265.0,4848.46,14811.150000000001,41.2,197406.0,493301.0,8410.92,24778.64,39.74,212130.0,514419.0,15150.44,43655.4,39.11,221861.0,526812.0
8380,Miranpur,India,IND,India,7.0,59195.01,,,,,,,,,,,,,,,,,,,,
8381,Jalaid,China,CHN,China,15.0,69540.11,,,,,,,,,,,,,,,,,,,,
8382,Enarotali,Indonesia,IDN,Indonesia,7.0,124657.39,,,,,,,,,,,,,,,,,,,,
8385,Mahwa,India,IND,India,8.0,51724.85,,,,,,,,,,,,,,,,,,,,
8386,Tongliang,China,CHN,China,38.0,155088.2,,,,,,,,,,,,,,,,,,,,
8387,Timika,Indonesia,IDN,Indonesia,33.0,401693.89,,,,,,,,,,,,,,,,,,,,
8390,Gangapur City,India,IND,India,23.0,234247.81,,,,,,,,,,,,,,,,,,,,
8391,Dongsheng,China,CHN,China,7.0,62482.34,,,,,,,,,,,,,,,,,,,,
8392,Ilaga,Indonesia,IDN,Indonesia,20.0,116505.31,,,,,,,,,,,,,,,,,,,,
8395,Kherli,India,IND,India,7.0,60530.59,,,,,,,,,,,,,,,,,,,,
8396,Weining,China,CHN,China,19.0,101306.51,,,,,,,,,,,,,,,,,,,,
8397,Agats,Indonesia,IDN,Indonesia,7.0,95721.52,,,,,,,,,,,,,,,,,,,,
8400,Hapur,India,IND,India,49.0,486371.61,,,,,,,,,,,,,,,,,,,,
8401,Fula'erji,China,CHN,China,41.0,228742.13,,,,,,,,,,,,,,,,,,,,
8402,Mulia,Indonesia,IDN,Indonesia,13.0,238210.21,,,,,,,,,,,,,,,,,,,,
8405,Shirpur,India,IND,India,10.0,149415.98,,,,,,,,,,,,,,,,,,,,
8406,Bairin Right Banner,China,CHN,China,13.0,58436.48,,,,,,,,,,,,,,,,,,,,
8410,Mawana,India,IND,India,8.0,85067.7,,,,,,,,,,,,,,,,,,,,
8411,Heyang,China,CHN,China,14.0,59251.2,,,,,,,,,,,,,,,,,,,,
8412,Wamena,Indonesia,IDN,Indonesia,14.0,88100.95,,,,,,,,,,,,,,,,,,,,
8414,Hodal,India,IND,India,12.0,101385.24,,,,,,,,,,,,,,,,,,,,
8415,Lantian,China,CHN,China,16.0,92125.19,,,,,,,,,,,,,,,,,,,,
8416,Kobakma,Indonesia,IDN,Indonesia,9.0,89106.39,,,,,,,,,,,,,,,,,,,,
8418,Dhar,India,IND,India,12.0,110193.85,,,,,,,,,,,,,,,,,,,,
8419,Guang'an,China,CHN,China,86.0,523802.06,,,,,,,,,,,,,,,,,,,,
8422,Dhule,India,IND,India,53.0,605325.08,,,,,,,,,,,,,,,,,,,,
8423,Hechuan,China,CHN,China,19.0,273190.83,,,,,,,,,,,,,,,,,,,,
8424,Elelim,Indonesia,IDN,Indonesia,12.0,206924.18,,,,,,,,,,,,,,,,,,,,
8426,Shikrapur,India,IND,India,18.0,52816.75,,,,,,,,,,,,,,,,,,,,
8427,Qiqihar,China,CHN,China,107.0,901648.76,,,,,,,,,,,,,,,,,,,,
8428,Merauke,Indonesia,IDN,Indonesia,44.0,270038.91,2349.1,28192.41,99.27,465208.0,4170272.0,5123.2,55687.78999999999,99.27,539016.0,4512616.0,10583.26,112296.51999999999,99.26,594496.0,4931662.0,19918.09,206440.31,99.27,645047.0,5190608.0
8430,Kaman,India,IND,India,4.0,64294.24,,,,,,,,,,,,,,,,,,,,
8431,Xiangning,China,CHN,China,10.0,59194.92,,,,,,,,,,,,,,,,,,,,
8432,Sentani,Indonesia,IDN,Indonesia,19.0,126566.94,,,,,,,,,,,,,,,,,,,,
8434,Sikandarabad,India,IND,India,23.0,239081.99,,,,,,,,,,,,,,,,,,,,
8435,Yongchuan,China,CHN,China,66.0,694286.04,,,,,,,,,,,,,,,,,,,,
8436,Abepura,Indonesia,IDN,Indonesia,23.0,146890.3,470.78,6103.99,16.71,39492.0,408888.0,1416.09,13341.31,19.49,63112.0,517451.0,3158.3,23688.12,21.36,90863.0,609860.0,4489.68,29826.45,22.14,108244.0,653125.0
8438,Kopargaon,India,IND,India,13.0,72598.0,,,,,,,,,,,,,,,,,,,,
8439,Hancheng,China,CHN,China,34.0,224047.98,,,,,,,,,,,,,,,,,,,,
8440,Jayapura,Indonesia,IDN,Indonesia,29.0,162287.83,6786.71,9831.66,22.72,421132.0,594304.0,12216.52,17678.08,22.69,436712.0,613952.0,20022.27,28631.239999999998,23.3,474863.0,657509.0,24559.66,34894.2,23.59,496376.0,681219.0
8442,Mehidpur,India,IND,India,5.0,51490.22,,,,,,,,,,,,,,,,,,,,
8443,Yuxian,China,CHN,China,16.0,86310.3,,,,,,,,,,,,,,,,,,,,
8445,Sainagar,India,IND,India,13.0,68819.85,,,,,,,,,,,,,,,,,,,,
8446,Huaning,China,CHN,China,7.0,54584.51,,,,,,,,,,,,,,,,,,,,
8448,Bijnor,India,IND,India,21.0,250236.38,,,,,,,,,,,,,,,,,,,,
8449,Lingqiu,China,CHN,China,20.0,84794.24,,,,,,,,,,,,,,,,,,,,
8451,Kiratpur,India,IND,India,6.0,89397.85,,,,,,,,,,,,,,,,,,,,
8452,Dali,China,CHN,China,15.0,89850.57,,,,,,,,,,,,,,,,,,,,
8454,Sendhwa,India,IND,India,14.0,148616.7,,,,,,,,,,,,,,,,,,,,
8455,Jiexiu,China,CHN,China,38.0,159367.81,,,,,,,,,,,,,,,,,,,,
8457,Gulavthi,India,IND,India,11.0,84965.59,,,,,,,,,,,,,,,,,,,,
8458,Fenxi,China,CHN,China,10.0,52292.66,,,,,,,,,,,,,,,,,,,,
8460,Kosi Kalan,India,IND,India,13.0,115352.85,,,,,,,,,,,,,,,,,,,,
8461,q?ngjiàn ji?dào,China,CHN,China,42.0,69030.43,,,,,,,,,,,,,,,,,,,,
8463,Jhalawar,India,IND,India,14.0,115273.83,,,,,,,,,,,,,,,,,,,,
8464,Shilin,China,CHN,China,15.0,73554.47,,,,,,,,,,,,,,,,,,,,
8466,Satara,India,IND,India,39.0,345256.22,,,,,,,,,,,,,,,,,,,,
8467,Xuanwei,China,CHN,China,45.0,382363.39,,,,,,,,,,,,,,,,,,,,
8469,Deeg,India,IND,India,9.0,85605.75,,,,,,,,,,,,,,,,,,,,
8470,Qu,China,CHN,China,14.0,132602.19,,,,,,,,,,,,,,,,,,,,
8472,Hindaun,India,IND,India,21.0,244144.63,,,,,,,,,,,,,,,,,,,,
8473,Huazhou,China,CHN,China,24.0,81783.87,,,,,,,,,,,,,,,,,,,,
8475,Najibabad,India,IND,India,27.0,260039.42,,,,,,,,,,,,,,,,,,,,
8476,Weixin,China,CHN,China,7.0,110389.44,,,,,,,,,,,,,,,,,,,,
8478,Kotdwar,India,IND,India,24.0,149539.98,,,,,,,,,,,,,,,,,,,,
8479,Pingyao,China,CHN,China,47.0,177192.52,,,,,,,,,,,,,,,,,,,,
8481,Bulandshahr,India,IND,India,30.0,510256.12,,,,,,,,,,,,,,,,,,,,
8482,Hejin,China,CHN,China,21.0,88768.96,,,,,,,,,,,,,,,,,,,,
8484,Karauli,India,IND,India,16.0,204924.18,,,,,,,,,,,,,,,,,,,,
8485,Qujing,China,CHN,China,109.0,701652.25,,,,,,,,,,,,,,,,,,,,
8487,Sheopur,India,IND,India,13.0,114379.52,,,,,,,,,,,,,,,,,,,,
8488,Chengjiang,China,CHN,China,14.0,53164.51,,,,,,,,,,,,,,,,,,,,
8490,Sagorkuti,India,IND,India,31.0,150554.34,,,,,,,,,,,,,,,,,,,,
8491,Qi,China,CHN,China,22.0,82164.89,,,,,,,,,,,,,,,,,,,,
8493,Amalner,India,IND,India,16.0,163165.89,,,,,,,,,,,,,,,,,,,,
8494,Zhanyi,China,CHN,China,12.0,54152.97,,,,,,,,,,,,,,,,,,,,
8496,Govardhan,India,IND,India,26.0,198853.46,,,,,,,,,,,,,,,,,,,,
8497,Jianshui,China,CHN,China,22.0,126104.97,,,,,,,,,,,,,,,,,,,,
8499,Ujjain,India,IND,India,52.0,573699.21,,,,,,,,,,,,,,,,,,,,
8500,Zhenxiong,China,CHN,China,10.0,116947.63,,,,,,,,,,,,,,,,,,,,
8502,Shrirampur,India,IND,India,18.0,107346.96,,,,,,,,,,,,,,,,,,,,
8503,Bishan,China,CHN,China,26.0,183999.99,,,,,,,,,,,,,,,,,,,,
8505,Srinagar,India,IND,India,16.0,83806.21,,,,,,,,,,,,,,,,,,,,
8506,Jinzhong,China,CHN,China,65.0,445102.08,,,,,,,,,,,,,,,,,,,,
8508,Baran,India,IND,India,18.0,139426.93,,,,,,,,,,,,,,,,,,,,
8509,Hezhang,China,CHN,China,13.0,71951.55,,,,,,,,,,,,,,,,,,,,
8511,Garhmuktesar,India,IND,India,8.0,80028.32,,,,,,,,,,,,,,,,,,,,
8512,Beibei,China,CHN,China,59.0,611703.45,,,,,,,,,,,,,,,,,,,,
8514,Khurja,India,IND,India,39.0,331037.04,,,,,,,,,,,,,,,,,,,,
8515,Qingmuguan,China,CHN,China,11.0,56285.93,,,,,,,,,,,,,,,,,,,,
8517,Chandpur,India,IND,India,13.0,141601.64,,,,,,,,,,,,,,,,,,,,
8518,Zengjia,China,CHN,China,70.0,261272.15,,,,,,,,,,,,,,,,,,,,
8520,Agar,India,IND,India,7.0,68534.09,,,,,,,,,,,,,,,,,,,,
8521,Huailai,China,CHN,China,23.0,96293.92,,,,,,,,,,,,,,,,,,,,
8523,Nagina,India,IND,India,7.0,68776.68,,,,,,,,,,,,,,,,,,,,
8524,Huozhou,China,CHN,China,25.0,134636.32,,,,,,,,,,,,,,,,,,,,
8526,Bayana,India,IND,India,10.0,106315.69,,,,,,,,,,,,,,,,,,,,
8527,Wanyuan,China,CHN,China,9.0,69809.57,,,,,,,,,,,,,,,,,,,,
8529,Nahtaur,India,IND,India,10.0,93752.08,,,,,,,,,,,,,,,,,,,,
8530,Hejiang,China,CHN,China,11.0,108000.31,,,,,,,,,,,,,,,,,,,,
8532,Siyana,India,IND,India,4.0,60980.56,,,,,,,,,,,,,,,,,,,,
8533,Luliang,China,CHN,China,21.0,87887.81,,,,,,,,,,,,,,,,,,,,
8535,Pithampur,India,IND,India,20.0,125021.59,,,,,,,,,,,,,,,,,,,,
8536,Dazhou,China,CHN,China,57.0,771802.73,,,,,,,,,,,,,,,,,,,,
8538,Dhanaura,India,IND,India,10.0,70527.27,,,,,,,,,,,,,,,,,,,,
8539,Chishui,China,CHN,China,12.0,75076.32,,,,,,,,,,,,,,,,,,,,
8541,Chalisgaon,India,IND,India,19.0,184159.27,,,,,,,,,,,,,,,,,,,,
8542,Xuyong,China,CHN,China,8.0,88908.6,,,,,,,,,,,,,,,,,,,,
8544,Bharatpur,India,IND,India,36.0,394354.96,,,,,,,,,,,,,,,,,,,,
8545,Taigu,China,CHN,China,21.0,71723.17,,,,,,,,,,,,,,,,,,,,
8547,Khair,India,IND,India,14.0,79552.26,,,,,,,,,,,,,,,,,,,,
8548,Jingguan,China,CHN,China,10.0,52631.93,,,,,,,,,,,,,,,,,,,,
8550,Vrindavan,India,IND,India,23.0,225522.71,,,,,,,,,,,,,,,,,,,,
8551,???,China,CHN,China,23.0,111044.84,,,,,,,,,,,,,,,,,,,,
8553,Gajraula,India,IND,India,14.0,141106.58,,,,,,,,,,,,,,,,,,,,
8554,Caijiagang,China,CHN,China,23.0,64466.72,,,,,,,,,,,,,,,,,,,,
8556,Mathura,India,IND,India,103.0,554183.66,,,,,,,,,,,,,,,,,,,,
8557,Chongqing,China,CHN,China,653.0,8449690.33,,,,,,,,,,,,,,,,,,,,
8559,Karad,India,IND,India,39.0,223669.63,,,,,,,,,,,,,,,,,,,,
8562,Arpora,India,IND,India,24.0,62206.94,3376.9,8163.629999999999,20.16,64213.0,144985.0,3909.8,9238.01,16.78,99961.0,217937.0,4623.49,11118.43,17.67,163301.0,355382.0,5425.91,12213.599999999999,19.1,226060.0,463021.0
8563,Sanchahe,China,CHN,China,33.0,76434.99,,,,,,,,,,,,,,,,,,,,
8565,Indore,India,IND,India,281.0,3598874.47,,,,,,,,,,,,,,,,,,,,
8566,Jishan,China,CHN,China,16.0,74689.7,,,,,,,,,,,,,,,,,,,,
8568,Chopda,India,IND,India,10.0,154895.97,,,,,,,,,,,,,,,,,,,,
8569,Dazhu,China,CHN,China,30.0,154612.24,,,,,,,,,,,,,,,,,,,,
8571,Noorpur,India,IND,India,6.0,69917.91,,,,,,,,,,,,,,,,,,,,
8572,Zheba,China,CHN,China,43.0,447329.18,,,,,,,,,,,,,,,,,,,,
8574,Kedgaon,India,IND,India,72.0,455978.78,,,,,,,,,,,,,,,,,,,,
8575,Mile,China,CHN,China,26.0,111442.58,,,,,,,,,,,,,,,,,,,,
8577,Shikarpur,India,IND,India,7.0,62701.1,,,,,,,,,,,,,,,,,,,,
8578,Huayin,China,CHN,China,16.0,56702.29,,,,,,,,,,,,,,,,,,,,
8580,Dhampur,India,IND,India,13.0,208950.76,,,,,,,,,,,,,,,,,,,,
8581,Linshui,China,CHN,China,17.0,144400.7,,,,,,,,,,,,,,,,,,,,
8583,Panaji,India,IND,India,56.0,182796.95,1002.09,58249.39,33.63,12822.0,432888.0,1105.94,61803.020000000004,32.7,19943.0,611786.0,1034.07,61767.87,32.2,26248.0,841934.0,1047.54,60329.91,31.99,31586.0,984382.0
8584,Linfen,China,CHN,China,157.0,1090241.24,,,,,,,,,,,,,,,,,,,,
8586,Jahangirabad,India,IND,India,7.0,80300.73,,,,,,,,,,,,,,,,,,,,
8587,Wanrong,China,CHN,China,14.0,58167.69,,,,,,,,,,,,,,,,,,,,
8589,Vasco da Gama,India,IND,India,45.0,119385.42,3259.97,22028.93,19.4,84428.0,301033.0,3511.87,23995.02,20.15,105096.0,375251.0,3433.38,22198.4,18.32,130276.0,441423.0,3913.5,21710.83,17.92,164678.0,502066.0
8590,Baisha,China,CHN,China,18.0,171731.8,,,,,,,,,,,,,,,,,,,,
8592,Phaltan,India,IND,India,13.0,81718.49,,,,,,,,,,,,,,,,,,,,
8593,Yi'an,China,CHN,China,13.0,60908.37,,,,,,,,,,,,,,,,,,,,
8595,Hasanpur,India,IND,India,6.0,74986.95,,,,,,,,,,,,,,,,,,,,
8596,Shouyang,China,CHN,China,16.0,69664.49,,,,,,,,,,,,,,,,,,,,
8598,Sherkot,India,IND,India,8.0,121684.45,,,,,,,,,,,,,,,,,,,,
8599,Yongji,China,CHN,China,43.0,151417.88,,,,,,,,,,,,,,,,,,,,
8601,Daund,India,IND,India,12.0,61258.08,,,,,,,,,,,,,,,,,,,,
8602,Xuanhan,China,CHN,China,11.0,109019.86,,,,,,,,,,,,,,,,,,,,
8604,Khargone,India,IND,India,16.0,102174.11,,,,,,,,,,,,,,,,,,,,
8605,Xipeng,China,CHN,China,12.0,139575.8,,,,,,,,,,,,,,,,,,,,
8606,Bhadgaon,India,IND,India,7.0,57500.56,,,,,,,,,,,,,,,,,,,,
8607,Hongtong,China,CHN,China,23.0,110830.52,,,,,,,,,,,,,,,,,,,,
8608,Islampur,India,IND,India,22.0,178181.26,,,,,,,,,,,,,,,,,,,,
8609,Fengning,China,CHN,China,15.0,62946.49,,,,,,,,,,,,,,,,,,,,
8610,Kannad,India,IND,India,8.0,76845.38,,,,,,,,,,,,,,,,,,,,
8611,Yu,China,CHN,China,20.0,81740.0,,,,,,,,,,,,,,,,,,,,
8612,Seohara,India,IND,India,9.0,130829.53,,,,,,,,,,,,,,,,,,,,
8613,Laiyuan,China,CHN,China,23.0,99404.56,,,,,,,,,,,,,,,,,,,,
8614,Dewas,India,IND,India,42.0,357534.14,,,,,,,,,,,,,,,,,,,,
8615,Muguo,China,CHN,China,12.0,54543.28,,,,,,,,,,,,,,,,,,,,
8616,Kolhapur,India,IND,India,86.0,807275.98,,,,,,,,,,,,,,,,,,,,
8617,Wangjiazhai,China,CHN,China,21.0,136503.38,,,,,,,,,,,,,,,,,,,,
8618,Amroha,India,IND,India,25.0,292364.89,,,,,,,,,,,,,,,,,,,,
8620,Aklera,India,IND,India,6.0,68222.22,,,,,,,,,,,,,,,,,,,,
8621,Kaiyuan,China,CHN,China,25.0,171617.03,,,,,,,,,,,,,,,,,,,,
8622,Baramati,India,IND,India,34.0,156830.41,,,,,,,,,,,,,,,,,,,,
8623,Linyi,China,CHN,China,16.0,87060.6,,,,,,,,,,,,,,,,,,,,
8624,Fatehpur Sikri,India,IND,India,9.0,62266.58,,,,,,,,,,,,,,,,,,,,
8625,Fuyuan,China,CHN,China,10.0,76072.92,,,,,,,,,,,,,,,,,,,,
8626,Aligarh,India,IND,India,106.0,1694356.57,,,,,,,,,,,,,,,,,,,,
8627,Xiangfen,China,CHN,China,13.0,53462.78,,,,,,,,,,,,,,,,,,,,
8628,Iglas,India,IND,India,5.0,50573.44,,,,,,,,,,,,,,,,,,,,
8629,Liupanshui,China,CHN,China,75.0,924181.68,,,,,,,,,,,,,,,,,,,,
8630,Margao,India,IND,India,50.0,146227.24,1159.53,13208.220000000001,9.73,27652.0,265933.0,1217.63,16890.66,11.31,33074.0,390694.0,1059.6,19044.739999999998,12.41,36313.0,559931.0,982.4,19598.97,13.08,38679.0,668965.0
8631,?????,China,CHN,China,10.0,54968.71,,,,,,,,,,,,,,,,,,,,
8632,Anupshahr,India,IND,India,6.0,59500.71,,,,,,,,,,,,,,,,,,,,
8633,Xinjiang,China,CHN,China,23.0,106108.83,,,,,,,,,,,,,,,,,,,,
8634,Pachora,India,IND,India,12.0,130498.97,,,,,,,,,,,,,,,,,,,,
8635,Ankang,China,CHN,China,105.0,807066.44,,,,,,,,,,,,,,,,,,,,
8636,Shiroli,India,IND,India,18.0,87131.16,,,,,,,,,,,,,,,,,,,,
8637,Gejiu,China,CHN,China,14.0,197813.93,,,,,,,,,,,,,,,,,,,,
8638,Shajapur,India,IND,India,11.0,78661.81,,,,,,,,,,,,,,,,,,,,
8639,Yanqing,China,CHN,China,24.0,145937.11,,,,,,,,,,,,,,,,,,,,
8640,Kanth,India,IND,India,14.0,94329.73,,,,,,,,,,,,,,,,,,,,
8641,Luxi,China,CHN,China,15.0,83542.89,,,,,,,,,,,,,,,,,,,,
8642,Dibai,India,IND,India,20.0,101630.29,,,,,,,,,,,,,,,,,,,,
8643,Nan'an,China,CHN,China,25.0,94217.59,,,,,,,,,,,,,,,,,,,,
