generated_at,attestation_chain,status,method,iso3,iso2,country,source_name,source_station_id,source_station_name,source_station_type,official_latitude,official_longitude,pm25_signal,nearest_openaq_location_id,nearest_openaq_location_name,nearest_openaq_distance_km,nearest_openaq_within_5km,best_openaq_name_overlap,name_overlap_with_openaq,reconciliation_evidence_lane,candidate_same_station_validated,station_radius_join_ready,reader_use,non_claim
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,34,РОР №3 - Bukhara,station marker,39.775132,64.432208,False,6207769,Oqtosh,127.708,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,33,РОР №1 - Bukhara,station marker,39.761702,64.429561,False,6207769,Oqtosh,128.151,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,32,РОР №4 - Namangan,station marker,40.995892,71.646008,False,8881,US Diplomatic Post: Tashkent,202.874,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,31,РОР №3 - Namangan,station marker,40.980708,71.706397,False,8881,US Diplomatic Post: Tashkent,208.189,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,30,РОР №2 - Namangan,station marker,41.005517,71.675694,False,8881,US Diplomatic Post: Tashkent,205.079,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,29,РОР №28 - Tashkent,station marker,41.365888,69.365506,False,8881,US Diplomatic Post: Tashkent,7.763,False,1,True,name_overlap_not_near_candidate,False,False,"Name-overlap candidate only: the extraction found a name signal, but the nearest OpenAQ row is not within 5 km.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,28,РОР №26 - Tashkent,station marker,41.27063,69.176392,False,4902926,Sputnik-4,8.709,False,1,True,name_overlap_not_near_candidate,False,False,"Name-overlap candidate only: the extraction found a name signal, but the nearest OpenAQ row is not within 5 km.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,27,РОР №23 - Tashkent,station marker,41.18336,69.23071,False,4902926,Sputnik-4,2.373,True,1,True,near_and_name_overlap_candidate,False,False,Candidate reconciliation row: nearest OpenAQ row is within 5 km and the extraction found a name-overlap signal. Still requires source validation.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,26,РОР №19 - Tashkent,station marker,41.34516,69.284371,False,8881,US Diplomatic Post: Tashkent,2.643,True,1,True,near_and_name_overlap_candidate,False,False,Candidate reconciliation row: nearest OpenAQ row is within 5 km and the extraction found a name-overlap signal. Still requires source validation.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,25,РОР №18 - Tashkent,station marker,41.281076,69.339603,False,8881,US Diplomatic Post: Tashkent,11.095,False,1,True,name_overlap_not_near_candidate,False,False,"Name-overlap candidate only: the extraction found a name signal, but the nearest OpenAQ row is not within 5 km.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,24,РОР №15 - Tashkent,station marker,41.302733,69.279908,True,8881,US Diplomatic Post: Tashkent,7.195,False,1,True,name_overlap_not_near_candidate,False,False,"Name-overlap candidate only: the extraction found a name signal, but the nearest OpenAQ row is not within 5 km.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,23,РОР №14 - Tashkent,station marker,41.280842,69.303342,True,8881,US Diplomatic Post: Tashkent,9.942,False,1,True,name_overlap_not_near_candidate,False,False,"Name-overlap candidate only: the extraction found a name signal, but the nearest OpenAQ row is not within 5 km.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,22,РОР №12 - Tashkent,station marker,41.350444,69.261856,True,8881,US Diplomatic Post: Tashkent,2.064,True,1,True,near_and_name_overlap_candidate,False,False,Candidate reconciliation row: nearest OpenAQ row is within 5 km and the extraction found a name-overlap signal. Still requires source validation.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,21,РОР №8 - Tashkent,station marker,41.284449,69.223314,False,4902926,Sputnik-4,8.906,False,1,True,name_overlap_not_near_candidate,False,False,"Name-overlap candidate only: the extraction found a name signal, but the nearest OpenAQ row is not within 5 km.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,20,РОР №6 - Tashkent,station marker,41.334255,69.305519,False,8881,US Diplomatic Post: Tashkent,4.584,True,1,True,near_and_name_overlap_candidate,False,False,Candidate reconciliation row: nearest OpenAQ row is within 5 km and the extraction found a name-overlap signal. Still requires source validation.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,19,РОР №4 - Tashkent,station marker,41.273329,69.257542,False,4902926,Sputnik-4,7.918,False,1,True,name_overlap_not_near_candidate,False,False,"Name-overlap candidate only: the extraction found a name signal, but the nearest OpenAQ row is not within 5 km.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,18,РОР №2 - Tashkent,station marker,41.306174,69.306179,False,8881,US Diplomatic Post: Tashkent,7.345,False,1,True,name_overlap_not_near_candidate,False,False,"Name-overlap candidate only: the extraction found a name signal, but the nearest OpenAQ row is not within 5 km.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,17,РОР №1 - Tashkent,station marker,41.328056,69.295278,False,8881,US Diplomatic Post: Tashkent,4.75,True,1,True,near_and_name_overlap_candidate,False,False,Candidate reconciliation row: nearest OpenAQ row is within 5 km and the extraction found a name-overlap signal. Still requires source validation.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,15,РОР №6 - Bekabad,station marker,40.230686,69.264844,True,4902926,Sputnik-4,108.335,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,14,РОР №5 - Bekabad,station marker,40.2139,69.226394,False,4902926,Sputnik-4,110.168,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,13,РОР №3 - Bekabad,station marker,40.212039,69.256197,True,4902926,Sputnik-4,110.392,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,12,РОР №4 - Chirchik,station marker,41.489124,69.580742,False,8881,US Diplomatic Post: Tashkent,29.056,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,11,РОР №2 - Chirchik,station marker,41.472775,69.59252,False,8881,US Diplomatic Post: Tashkent,29.152,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,10,РОР №1 - Chirchik,station marker,41.446142,69.559772,False,8881,US Diplomatic Post: Tashkent,25.516,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,8,РОР №8 - Angren,station marker,40.998293,70.061389,False,4902926,Sputnik-4,73.143,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,7,РОР №7 - Angren,station marker,41.018013,70.086888,False,4902926,Sputnik-4,74.525,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,6,РОР №5 - Angren,station marker,41.012169,70.098666,False,4902926,Sputnik-4,75.657,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,5,РОР №5 - Almalyk,station marker,40.845278,69.615,True,4902926,Sputnik-4,51.248,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,4,РОР №3 - Almalyk,station marker,40.867778,69.566944,True,4902926,Sputnik-4,46.797,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,3,РОР №1 - Almalyk,station marker,40.856275,69.592419,False,4902926,Sputnik-4,49.112,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,KUTS,Kutaisi - Lado Asatiani St.№98,air.gov.ge hourly station,42.249081,42.693868,True,6117861,Racha Antiquities Study and Protection Fund,71.247,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,BTUM,Batumi - T. Abuseridze Street №1,air.gov.ge hourly station,41.640908,41.624101,True,6117861,Racha Antiquities Study and Protection Fund,182.376,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,TSRT,Tbilisi - Akaki Tsereteli ave. №105,air.gov.ge hourly station,41.7419,44.77931,True,6117861,Racha Antiquities Study and Protection Fund,144.409,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,KZBG,Tbilisi - Kazbegi Ave. near Vaso Godziashvili Garden,air.gov.ge hourly station,41.7249,44.75426,True,6117861,Racha Antiquities Study and Protection Fund,144.084,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,VRKT,"Tbilisi - Varketili 3, IIIa m/d, near №325",air.gov.ge hourly station,41.707278,44.875532,True,6117861,Racha Antiquities Study and Protection Fund,152.996,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,RST18,Rustavi - Batumi Street No. 19,air.gov.ge hourly station,41.5462,45.0145,True,6117861,Racha Antiquities Study and Protection Fund,173.451,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,AGMS,Tbilisi - Davit Agmashenebeli Ave. № 73a,air.gov.ge hourly station,41.708829,44.799661,True,6117861,Racha Antiquities Study and Protection Fund,148.092,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,ORN01,Tbilisi - Marshal Gelovani Avenue №34,air.gov.ge hourly station,41.750951,44.769115,True,6117861,Racha Antiquities Study and Protection Fund,143.112,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,ORN02,Rustavi - Friendship Ave. №35a,air.gov.ge hourly station,41.557951,44.984443,True,6117861,Racha Antiquities Study and Protection Fund,170.718,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,ORN03,"Batumi - Batumi Central Park, 6 May Park",air.gov.ge hourly station,41.647864,41.629368,True,6117861,Racha Antiquities Study and Protection Fund,181.571,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,ORN04,Kutaisi-Ninoshvili Street and D.Aghmashenebeli Ave.,air.gov.ge hourly station,42.262504,42.692266,True,6117861,Racha Antiquities Study and Protection Fund,70.6,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,ORN05,Zugdidi - Rustaveli Street №192,air.gov.ge hourly station,42.50743,41.858073,True,6131252,Oni Public School,129.648,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,ORN06,Mestia town,air.gov.ge hourly station,43.048754,42.746447,True,6131252,Oni Public School,76.593,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,ORN07,Telavi-Kvirike Didi Street №43,air.gov.ge hourly station,41.916287,45.465198,True,6117861,Racha Antiquities Study and Protection Fund,182.311,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,ORN08,Akhaltsikhe-Aspindza Street №18,air.gov.ge hourly station,41.640024,42.991781,True,6117861,Racha Antiquities Study and Protection Fund,110.621,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,01005,Tazakendi (working in test mode),air.gov.ge hourly station,41.5048166666667,45.05195,True,6117861,Racha Antiquities Study and Protection Fund,178.85,False,0,False,official_coordinate_without_openaq_candidate,False,False,Official coordinate row has neither a within-5-km OpenAQ row nor a name-overlap signal in the current extraction.,"This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
2026-06-19T07:47:02Z,ai-first,computed,air_monitoring_official_openaq_reconciliation_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,pm25_kmy3,Kemayoran,BMKG PM2.5 portal location,-6.15599,106.84251,True,2071976,Krukut,2.734,True,0,False,near_only_candidate,False,False,"Proximity candidate only: nearest OpenAQ row is within 5 km, but no name-overlap signal was found.","This official-to-OpenAQ reconciliation audit uses proximity and name-overlap signals as screening evidence only. It does not validate same-station joins, does not prove OpenAQ or official inventories are complete, and does not compute station-radius population coverage."
