generated_at,attestation_chain,status,method,station_review_id,station_review_lane,station_review_priority,iso3,iso2,country,source_name,source_url,source_station_id,source_station_name,source_station_type,source_rows_reviewed,method_or_standard_source_rows,official_context_source_rows,caution_source_rows,source_keys,source_urls_reviewed,matched_method_terms,matched_caution_terms,source_validation_decisions,station_review_question,minimum_station_evidence,current_status_confirmed,station_method_classified,complete_monitor_grade_classification_available,station_radius_grade_assumption_ready,reader_use,non_claim
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-723,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,723,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-724,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,724,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-725,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,725,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-726,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,726,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-727,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,727,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-728,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,728,Sergili,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-729,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,729,Yangi O'zbekiston,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-730,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,730,Safia,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-731,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,731,Green University,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-732,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,732,Tashselmash,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-733,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,733,Uchtepa,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-734,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,734,Almazar,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-735,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,735,Angren,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-736,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,736,Almalyk,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-737,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,737,Akhangaran,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-738,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,738,Qibray,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,UZB-method_context_needs_station_confirmation-739,method_context_needs_station_confirmation,priority_2_method_context_station_confirmation,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,739,Chirchik,automatic HORIBA marker,2,2,0,0,uzhydromet_air_pollution|uzhydromet_map,https://monitoring.meteo.uz/en/menu/monitoring-zagrjaznenija-atmosfernogo-vozduha|https://monitoring.meteo.uz/en/map,HORIBA|automatic,,standard_context_found_keep_not_complete,Can a public station-level or regulator source connect the method context to this exact station and current operating status?,"Promotion requires station-level method or instrument evidence, a current-status page, or a regulator/station-owner table naming this station row.",False,False,False,False,"Use as a station-level review lead. Source method context exists, but the station row is not classified.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,BRN-official_context_only-BRN_COUNT_STATEMENT,official_context_only,priority_3_official_context_only,BRN,BN,Brunei Darussalam,Air Quality Management in Brunei Darussalam,https://www.env.gov.bn/SitePages/Air%20Quality%20Management%20in%20Brunei%20Darussalam.aspx,BRN_COUNT_STATEMENT,,automatic real-time monitoring network count,1,0,1,0,env_brunei_air_quality,http://www.env.gov.bn/SitePages/Air%20Quality%20Management%20in%20Brunei%20Darussalam.aspx,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA01R,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA01R,"Kangar, PERLIS",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA02K,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA02K,"Langkawi, KEDAH",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA03K,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA03K,"Alor Setar, KEDAH",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA04K,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA04K,"Sungai Petani, KEDAH",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA05K,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA05K,"Kulim Hi-Tech, KEDAH",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA06P,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA06P,"Seberang Jaya, PULAU PINANG",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA07P,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA07P,"Seberang Perai, PULAU PINANG",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA08P,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA08P,"Minden, PULAU PINANG",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA09P,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA09P,"Balik Pulau, PULAU PINANG",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA10A,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA10A,"Taiping, PERAK",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA11A,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA11A,"Tasek Ipoh, PERAK",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
2026-06-19T09:45:12Z,ai-first,computed_station_review_queue,air_monitoring_monitor_grade_station_review_queue_v1,MYS-official_context_only-CA12A,official_context_only,priority_3_official_context_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA12A,"Pegoh Ipoh, PERAK",APIMS/MyEQMS current-reading station,2,0,2,0,myeqms_portal|myeqms_pm25_information,https://eqms.doe.gov.my/|https://eqms.doe.gov.my/Documents/APIMS/Information_of_PM25.pdf,,,official_context_found_keep_not_complete,"Is there any public station-level method, instrument, audit, or current-status evidence beyond official or automatic portal context?","Promotion requires method, instrument, audit, certification, or current-status documentation for this station row; portal provenance alone is not enough.",False,False,False,False,"Use as a low-evidence station lead. Official or automatic context exists, but method classification is missing.","This station-review queue projects source-level monitor-grade clues onto station rows. It does not certify station-grade status, does not validate same-station joins, and does not make station-radius coverage ready."
