month,location,radius_km,reducer,scheduled_nights,paired_valid_nights,paired_coverage_share,monthly_ratio_median,monthly_ratio_mean,month_valid
2014-07,Palawan,75,p75,6,3,0.5,0.041033285710815076,0.34077269336463095,True
2014-07,Samar,25,mean,6,2,0.3333333333333333,0.19679097367759657,0.19679097367759657,True
2014-07,Samar,25,p75,6,2,0.3333333333333333,0.18479197554904905,0.18479197554904905,True
2014-07,Samar,50,mean,6,2,0.3333333333333333,0.3577664777562656,0.3577664777562656,True
2014-07,Samar,50,p75,6,2,0.3333333333333333,0.4363550980225593,0.4363550980225593,True
2014-07,Samar,75,mean,6,2,0.3333333333333333,0.41998855278139574,0.41998855278139574,True
2014-07,Samar,75,p75,6,2,0.3333333333333333,0.49797274387591883,0.49797274387591883,True
2014-08,Aklan,25,mean,6,0,0.0,,,False
2014-08,Aklan,25,p75,6,0,0.0,,,False
2014-08,Aklan,50,mean,6,1,0.16666666666666666,0.7703461567562806,0.7703461567562806,False
2014-08,Aklan,50,p75,6,1,0.16666666666666666,0.582796728699656,0.582796728699656,False
2014-08,Aklan,75,mean,6,1,0.16666666666666666,0.10839345604770916,0.10839345604770916,False
2014-08,Aklan,75,p75,6,1,0.16666666666666666,0.18863925944975596,0.18863925944975596,False
2014-08,Capiz,25,mean,6,0,0.0,,,False
2014-08,Capiz,25,p75,6,0,0.0,,,False
2014-08,Capiz,50,mean,6,1,0.16666666666666666,1.1057299983512177,1.1057299983512177,False
2014-08,Capiz,50,p75,6,1,0.16666666666666666,0.8247234642445599,0.8247234642445599,False
2014-08,Capiz,75,mean,6,2,0.3333333333333333,0.534138770204527,0.534138770204527,True
2014-08,Capiz,75,p75,6,2,0.3333333333333333,0.5545790791839423,0.5545790791839423,True
2014-08,Cebu,25,mean,6,0,0.0,,,False
2014-08,Cebu,25,p75,6,0,0.0,,,False
2014-08,Cebu,50,mean,6,1,0.16666666666666666,9.160892917237906,9.160892917237906,False
2014-08,Cebu,50,p75,6,1,0.16666666666666666,1.8018146480788628,1.8018146480788628,False
2014-08,Cebu,75,mean,6,2,0.3333333333333333,0.861681717528396,0.861681717528396,True
2014-08,Cebu,75,p75,6,2,0.3333333333333333,0.6832261518237477,0.6832261518237477,True
2014-08,Iloilo,25,mean,6,0,0.0,,,False
2014-08,Iloilo,25,p75,6,0,0.0,,,False
2014-08,Iloilo,50,mean,6,1,0.16666666666666666,2.8737334867679576,2.8737334867679576,False
2014-08,Iloilo,50,p75,6,1,0.16666666666666666,1.1190017655605058,1.1190017655605058,False
2014-08,Iloilo,75,mean,6,2,0.3333333333333333,0.5745171739883156,0.5745171739883156,True
2014-08,Iloilo,75,p75,6,2,0.3333333333333333,0.5903781401114444,0.5903781401114444,True
2014-08,Leyte,25,mean,6,1,0.16666666666666666,0.005903752428906146,0.005903752428906146,False
2014-08,Leyte,25,p75,6,1,0.16666666666666666,0.00590351865856687,0.00590351865856687,False
2014-08,Leyte,50,mean,6,2,0.3333333333333333,0.8475169055377787,0.8475169055377787,True
2014-08,Leyte,50,p75,6,2,0.3333333333333333,0.7275395165591023,0.7275395165591023,True
2014-08,Leyte,75,mean,6,3,0.5,0.19878907644145097,0.31507001665415685,True
2014-08,Leyte,75,p75,6,3,0.5,0.41288993066714486,0.43075391048311135,True
2014-08,Palawan,25,mean,6,0,0.0,,,False
2014-08,Palawan,25,p75,6,0,0.0,,,False
2014-08,Palawan,50,mean,6,1,0.16666666666666666,-0.006950883774824902,-0.006950883774824902,False
2014-08,Palawan,50,p75,6,1,0.16666666666666666,0.16954621230965708,0.16954621230965708,False
2014-08,Palawan,75,mean,6,2,0.3333333333333333,0.21034575308485345,0.21034575308485345,True
2014-08,Palawan,75,p75,6,2,0.3333333333333333,0.34525252010487617,0.34525252010487617,True
2014-08,Samar,25,mean,6,1,0.16666666666666666,0.00503784996799749,0.00503784996799749,False
2014-08,Samar,25,p75,6,1,0.16666666666666666,0.0056072546825809465,0.0056072546825809465,False
2014-08,Samar,50,mean,6,2,0.3333333333333333,0.49248027532088084,0.49248027532088084,True
2014-08,Samar,50,p75,6,2,0.3333333333333333,0.6333833792214915,0.6333833792214915,True
2014-08,Samar,75,mean,6,3,0.5,0.22384724648929974,0.32300551502939945,True
2014-08,Samar,75,p75,6,3,0.5,0.4521379034857213,0.434319336452685,True
2014-09,Aklan,25,mean,6,2,0.3333333333333333,0.2429644381286314,0.2429644381286314,True
2014-09,Aklan,25,p75,6,2,0.3333333333333333,0.2426649871812631,0.2426649871812631,True
2014-09,Aklan,50,mean,6,3,0.5,0.4877747651034004,0.39517748492563176,True
2014-09,Aklan,50,p75,6,3,0.5,0.5528622878778549,0.41525231838649623,True
2014-09,Aklan,75,mean,6,3,0.5,0.6062826666019969,0.4456577491201114,True
2014-09,Aklan,75,p75,6,3,0.5,0.5400761306281737,0.5038108937516937,True
2014-09,Capiz,25,mean,6,2,0.3333333333333333,0.25929435348432467,0.25929435348432467,True
2014-09,Capiz,25,p75,6,2,0.3333333333333333,0.2432572174279879,0.2432572174279879,True
2014-09,Capiz,50,mean,6,3,0.5,0.5611762503571897,0.41266148387486484,True
2014-09,Capiz,50,p75,6,3,0.5,0.5511181891500997,0.4316439157644565,True
2014-09,Capiz,75,mean,6,3,0.5,0.6010627214426106,0.4867665835270853,True
2014-09,Capiz,75,p75,6,3,0.5,0.5313042402326106,0.537593980565017,True
2014-09,Cebu,25,mean,6,2,0.3333333333333333,0.5348516737717556,0.5348516737717556,True
2014-09,Cebu,25,p75,6,2,0.3333333333333333,0.31266319071851384,0.31266319071851384,True
2014-09,Cebu,50,mean,6,3,0.5,0.5402340324547118,0.4621031224211425,True
2014-09,Cebu,50,p75,6,3,0.5,0.4231277155914939,0.41044825218579467,True
2014-09,Cebu,75,mean,6,3,0.5,0.5483086785214409,0.46943365632916567,True
2014-09,Cebu,75,p75,6,3,0.5,0.44800918170321624,0.5127671959536608,True
2014-09,Iloilo,25,mean,6,2,0.3333333333333333,0.22078828672084458,0.22078828672084458,True
2014-09,Iloilo,25,p75,6,2,0.3333333333333333,0.2349555924780226,0.2349555924780226,True
2014-09,Iloilo,50,mean,6,3,0.5,0.5838308740656803,0.44748299920828766,True
2014-09,Iloilo,50,p75,6,3,0.5,0.5444235098696216,0.456507691307783,True
2014-09,Iloilo,75,mean,6,3,0.5,0.6533498329191005,0.5592831308277689,True
2014-09,Iloilo,75,p75,6,3,0.5,0.6029637038808363,0.6015385476220008,True
2014-09,Leyte,25,mean,6,2,0.3333333333333333,0.2060464396147496,0.2060464396147496,True
2014-09,Leyte,25,p75,6,2,0.3333333333333333,0.20420836364792613,0.20420836364792613,True
2014-09,Leyte,50,mean,6,3,0.5,0.4381338860291922,0.34980561154902207,True
2014-09,Leyte,50,p75,6,3,0.5,0.40254524045891527,0.37066827197644675,True
2014-09,Leyte,75,mean,6,3,0.5,0.4610825591261671,0.3606703415727189,True
2014-09,Leyte,75,p75,6,3,0.5,0.4129389868024662,0.44394595212294724,True
2014-09,Palawan,25,mean,6,2,0.3333333333333333,0.14809485778112114,0.14809485778112114,True
2014-09,Palawan,25,p75,6,2,0.3333333333333333,0.13369517817229834,0.13369517817229834,True
2014-09,Palawan,50,mean,6,2,0.3333333333333333,0.21109279029246095,0.21109279029246095,True
2014-09,Palawan,50,p75,6,2,0.3333333333333333,0.28354954703670476,0.28354954703670476,True
2014-09,Palawan,75,mean,6,2,0.3333333333333333,0.2651550757413808,0.2651550757413808,True
2014-09,Palawan,75,p75,6,2,0.3333333333333333,0.39989393358844405,0.39989393358844405,True
2014-09,Samar,25,mean,6,3,0.5,0.3136788150670382,0.31975193973446686,True
2014-09,Samar,25,p75,6,3,0.5,0.262605266235208,0.3607873485195339,True
2014-09,Samar,50,mean,6,3,0.5,0.5585419316970117,0.4277697868835539,True
2014-09,Samar,50,p75,6,3,0.5,0.5791773554446373,0.4845103086798635,True
2014-09,Samar,75,mean,6,3,0.5,0.6392498819085619,0.4612751437138667,True
2014-09,Samar,75,p75,6,3,0.5,0.696513440503874,0.5274970813202934,True
2014-10,Aklan,25,mean,6,2,0.3333333333333333,0.06967427254733509,0.06967427254733509,True
2014-10,Aklan,25,p75,6,2,0.3333333333333333,0.07270561005896416,0.07270561005896416,True
2014-10,Aklan,50,mean,6,3,0.5,0.05159183106860486,0.10773657242743535,True
2014-10,Aklan,50,p75,6,3,0.5,0.09063606500237452,0.13662463911522302,True
2014-10,Aklan,75,mean,6,3,0.5,0.06943531639904545,0.162554768417447,True
2014-10,Aklan,75,p75,6,3,0.5,0.17900021868771437,0.20024156721169603,True
2014-10,Capiz,25,mean,6,2,0.3333333333333333,0.08888721624842981,0.08888721624842981,True
2014-10,Capiz,25,p75,6,2,0.3333333333333333,0.08160087721110972,0.08160087721110972,True
2014-10,Capiz,50,mean,6,3,0.5,0.0328253002823901,0.11470950726123337,True
2014-10,Capiz,50,p75,6,3,0.5,0.06367434254980867,0.152181588818762,True
2014-10,Capiz,75,mean,6,3,0.5,0.07317385751886821,0.18166972945611784,True
2014-10,Capiz,75,p75,6,3,0.5,0.17938638177297658,0.24377028963049927,True
2014-10,Cebu,25,mean,6,2,0.3333333333333333,0.23254809187877853,0.23254809187877853,True
2014-10,Cebu,25,p75,6,2,0.3333333333333333,0.09199256866406161,0.09199256866406161,True
2014-10,Cebu,50,mean,6,2,0.3333333333333333,0.27173551085332687,0.27173551085332687,True
2014-10,Cebu,50,p75,6,2,0.3333333333333333,0.1748467086160534,0.1748467086160534,True
2014-10,Cebu,75,mean,6,2,0.3333333333333333,0.28332254118896016,0.28332254118896016,True
2014-10,Cebu,75,p75,6,2,0.3333333333333333,0.19920990626759988,0.19920990626759988,True
2014-10,Iloilo,25,mean,6,2,0.3333333333333333,0.1960884731507824,0.1960884731507824,True
2014-10,Iloilo,25,p75,6,2,0.3333333333333333,0.18135487758856403,0.18135487758856403,True
2014-10,Iloilo,50,mean,6,3,0.5,0.07232777649416552,0.19976834228827353,True
2014-10,Iloilo,50,p75,6,3,0.5,0.09713636335233086,0.215327599503896,True
2014-10,Iloilo,75,mean,6,3,0.5,0.07780494402109482,0.20095730936100553,True
2014-10,Iloilo,75,p75,6,3,0.5,0.1476760734882976,0.27192404200913556,True
2014-10,Leyte,25,mean,6,2,0.3333333333333333,0.14215318878968503,0.14215318878968503,True
2014-10,Leyte,25,p75,6,2,0.3333333333333333,0.11013586759194748,0.11013586759194748,True
2014-10,Leyte,50,mean,6,2,0.3333333333333333,0.24530966863881612,0.24530966863881612,True
2014-10,Leyte,50,p75,6,2,0.3333333333333333,0.2364491331808947,0.2364491331808947,True
2014-10,Leyte,75,mean,6,3,0.5,0.060065076683324274,0.21587096413186468,True
2014-10,Leyte,75,p75,6,3,0.5,0.16069121619723242,0.2748980461258171,True
2014-10,Palawan,25,mean,6,2,0.3333333333333333,0.014910502414894798,0.014910502414894798,True
2014-10,Palawan,25,p75,6,2,0.3333333333333333,0.01524806904658484,0.01524806904658484,True
2014-10,Palawan,50,mean,6,3,0.5,0.1459939327749539,0.18175408083018119,True
2014-10,Palawan,50,p75,6,3,0.5,0.10124012490240344,0.1647469144651061,True
2014-10,Palawan,75,mean,6,4,0.6666666666666666,0.25762506441900374,0.2947509039779168,True
2014-10,Palawan,75,p75,6,4,0.6666666666666666,0.336722300954289,0.35835783400911936,True
2014-10,Samar,25,mean,6,3,0.5,0.01830100744641352,0.06595292743933494,True
2014-10,Samar,25,p75,6,3,0.5,0.019744362036208957,0.06596713975205165,True
2014-10,Samar,50,mean,6,3,0.5,0.03041957504305348,0.1485590819885545,True
2014-10,Samar,50,p75,6,3,0.5,0.060642104285436496,0.1770744384461845,True
2014-10,Samar,75,mean,6,3,0.5,0.042461719636000046,0.20095089146926634,True
2014-10,Samar,75,p75,6,3,0.5,0.11106754305296436,0.2668320349135392,True
