iso3,gdis_id,disasterno,year,disastertype,adm1,adm2,latitude,longitude,distance_to_country_polygon_km,gross_mismatch
PHL,5356,2014-0250,2014,flood,Sultan Kudarat,NA,6.545945343,124.4723873,0.0,False
PHL,5357,2014-0227,2014,storm,Aurora,NA,15.92450913,121.7016542,8.457714414996843,False
PHL,5357,2014-0227,2014,storm,Bataan,NA,14.66402444,120.4489878,0.0,False
PHL,5357,2014-0227,2014,storm,Batangas,NA,13.89977167,121.0293447,0.0,False
PHL,5357,2014-0227,2014,storm,Biliran,NA,11.59473918,124.4745203,0.0,False
PHL,5357,2014-0227,2014,storm,Bulacan,NA,14.9720375,121.0665343,0.0,False
PHL,5357,2014-0227,2014,storm,Camarines Norte,NA,14.14367255,122.7292292,0.0,False
PHL,5357,2014-0227,2014,storm,Catanduanes,NA,13.78280333,124.2364878,0.0,False
PHL,5357,2014-0227,2014,storm,Cavite,NA,14.25367386,120.8724466,0.0,False
PHL,5357,2014-0227,2014,storm,Eastern Samar,NA,11.658038,125.3796713,0.0,False
PHL,5357,2014-0227,2014,storm,Laguna,NA,14.28342331,121.3244375,0.0,False
PHL,5357,2014-0227,2014,storm,Camarines Sur,Naga City,13.64599738,123.2628936,0.0,False
PHL,5357,2014-0227,2014,storm,Nueva Ecija,NA,15.61631919,121.022549,0.0,False
PHL,5357,2014-0227,2014,storm,Pampanga,NA,15.05701217,120.6652658,0.0,False
PHL,5357,2014-0227,2014,storm,Rizal,NA,14.62831222,121.2701849,0.0,False
PHL,5357,2014-0227,2014,storm,Sorsogon,NA,12.85386788,123.9288961,0.0,False
PHL,5357,2014-0227,2014,storm,Southern Leyte,NA,10.29359658,125.0526091,0.7719525178165761,False
PHL,5357,2014-0227,2014,storm,Tarlac,NA,15.47837968,120.4790156,0.0,False
PHL,5357,2014-0227,2014,storm,Zambales,NA,15.2875002,120.1438133,0.0,False
PHL,5358,2014-0240,2014,storm,Batanes,NA,20.54763352,121.8919937,12.025129451207391,False
PHL,5358,2014-0240,2014,storm,Nueva Vizcaya,NA,16.31081418,121.1516672,0.0,False
PHL,5358,2014-0240,2014,storm,Quirino,NA,16.29210711,121.5890207,0.0,False
PHL,5358,2014-0240,2014,storm,Rizal,Rodriguez,14.78732229,121.2522229,0.0,False
PHL,5359,2014-0571,2014,flood,Maguindanao,NA,7.023865425,124.3772658,0.0,False
PHL,5360,2014-0414,2014,flood,Bukidnon,NA,8.022100986,124.9986335,0.0,False
PHL,5361,2014-0390,2014,storm,Aklan,NA,11.61199862,122.2459981,0.0,False
PHL,5361,2014-0390,2014,storm,Antique,NA,11.12069964,122.0700756,0.0,False
PHL,5361,2014-0390,2014,storm,Apayao,NA,18.09104396,121.197352,0.0,False
PHL,5361,2014-0390,2014,storm,Aurora,NA,15.92450913,121.7016542,8.457714414996843,False
PHL,5361,2014-0390,2014,storm,Bataan,NA,14.66402444,120.4489878,0.0,False
PHL,5361,2014-0390,2014,storm,Benguet,NA,16.53876081,120.7054317,0.0,False
PHL,5361,2014-0390,2014,storm,Bulacan,NA,14.9720375,121.0665343,0.0,False
PHL,5361,2014-0390,2014,storm,Capiz,NA,11.36709361,122.6325366,0.0,False
PHL,5361,2014-0390,2014,storm,Guimaras,NA,10.56813836,122.615051,0.0,False
PHL,5361,2014-0390,2014,storm,Ilocos Norte,NA,18.19871775,120.7292185,0.0,False
PHL,5361,2014-0390,2014,storm,Ilocos Sur,NA,17.21666241,120.5539058,0.0,False
PHL,5361,2014-0390,2014,storm,Iloilo,NA,11.0057335,122.6032448,0.0,False
PHL,5361,2014-0390,2014,storm,Kalinga,NA,17.43415873,121.2912017,0.0,False
PHL,5361,2014-0390,2014,storm,La Union,NA,16.58040543,120.4268504,0.0,False
PHL,5361,2014-0390,2014,storm,Marinduque,NA,13.39144647,121.9693664,0.0,False
PHL,5361,2014-0390,2014,storm,Metropolitan Manila,NA,14.60072082,120.9836622,0.0,False
PHL,5361,2014-0390,2014,storm,Mountain Province,NA,17.10224843,121.1346267,0.0,False
PHL,5361,2014-0390,2014,storm,Negros Occidental,NA,10.29941584,122.9826996,0.0,False
PHL,5361,2014-0390,2014,storm,Nueva Ecija,NA,15.61631919,121.022549,0.0,False
PHL,5361,2014-0390,2014,storm,Nueva Vizcaya,NA,16.31081418,121.1516672,0.0,False
PHL,5361,2014-0390,2014,storm,Oriental Mindoro,NA,12.96228803,121.2630274,0.0,False
PHL,5361,2014-0390,2014,storm,Pampanga,NA,15.05701217,120.6652658,0.0,False
PHL,5361,2014-0390,2014,storm,Pangasinan,NA,15.99839894,120.3140346,0.0,False
PHL,5361,2014-0390,2014,storm,Rizal,NA,14.62831222,121.2701849,0.0,False
PHL,5361,2014-0390,2014,storm,Romblon,NA,12.43350193,122.2392444,8.892346024417948,False
PHL,5361,2014-0390,2014,storm,Tarlac,NA,15.47837968,120.4790156,0.0,False
PHL,5361,2014-0390,2014,storm,Zambales,NA,15.2875002,120.1438133,0.0,False
PHL,5362,2014-0330,2014,storm,Metropolitan Manila,NA,14.60072082,120.9836622,0.0,False
PHL,5362,2014-0330,2014,storm,Pampanga,NA,15.05701217,120.6652658,0.0,False
PHL,5363,2014-0474,2014,storm,Bohol,NA,9.854245146,124.1984066,0.0,False
PHL,5363,2014-0474,2014,storm,Davao Oriental,Caraga,7.360197025,126.4285156,0.0,False
PHL,5363,2014-0474,2014,storm,Misamis Oriental,NA,8.647602369,124.8098439,0.0,False
PHL,5363,2014-0474,2014,storm,Negros Occidental,NA,10.29941584,122.9826996,0.0,False
PHL,5363,2014-0474,2014,storm,Negros Oriental,NA,9.601707354,123.0397819,0.0,False
PHL,5363,2014-0474,2014,storm,Southern Leyte,NA,10.29359658,125.0526091,0.7719525178165761,False
PHL,5363,2014-0474,2014,storm,Surigao Del Norte,NA,9.657195269,125.7279742,5.369848177938836,False
PHL,5364,2014-0479,2014,storm,Agusan Del Norte,NA,9.01379178,125.5232464,0.0,False
PHL,5364,2014-0479,2014,storm,Agusan Del Sur,NA,8.401553888,125.7572064,0.0,False
PHL,5364,2014-0479,2014,storm,Aklan,NA,11.61199862,122.2459981,0.0,False
PHL,5364,2014-0479,2014,storm,Antique,NA,11.12069964,122.0700756,0.0,False
PHL,5364,2014-0479,2014,storm,Bataan,NA,14.66402444,120.4489878,0.0,False
PHL,5364,2014-0479,2014,storm,Batangas,NA,13.89977167,121.0293447,0.0,False
PHL,5364,2014-0479,2014,storm,Biliran,NA,11.59473918,124.4745203,0.0,False
PHL,5364,2014-0479,2014,storm,Bohol,NA,9.854245146,124.1984066,0.0,False
PHL,5364,2014-0479,2014,storm,Camarines Norte,NA,14.14367255,122.7292292,0.0,False
PHL,5364,2014-0479,2014,storm,Camarines Sur,NA,13.70361525,123.2627336,0.0,False
PHL,5364,2014-0479,2014,storm,Capiz,NA,11.36709361,122.6325366,0.0,False
PHL,5364,2014-0479,2014,storm,Davao Oriental,Caraga,7.360197025,126.4285156,0.0,False
PHL,5364,2014-0479,2014,storm,Catanduanes,NA,13.78280333,124.2364878,0.0,False
PHL,5364,2014-0479,2014,storm,Cavite,NA,14.25367386,120.8724466,0.0,False
PHL,5364,2014-0479,2014,storm,Eastern Samar,NA,11.658038,125.3796713,0.0,False
PHL,5364,2014-0479,2014,storm,Guimaras,NA,10.56813836,122.615051,0.0,False
PHL,5364,2014-0479,2014,storm,Iloilo,NA,11.0057335,122.6032448,0.0,False
PHL,5364,2014-0479,2014,storm,Laguna,NA,14.28342331,121.3244375,0.0,False
PHL,5364,2014-0479,2014,storm,Marinduque,NA,13.39144647,121.9693664,0.0,False
PHL,5364,2014-0479,2014,storm,Metropolitan Manila,NA,14.60072082,120.9836622,0.0,False
PHL,5364,2014-0479,2014,storm,Negros Occidental,NA,10.29941584,122.9826996,0.0,False
PHL,5364,2014-0479,2014,storm,Negros Oriental,NA,9.601707354,123.0397819,0.0,False
PHL,5364,2014-0479,2014,storm,Oriental Mindoro,NA,12.96228803,121.2630274,0.0,False
PHL,5364,2014-0479,2014,storm,Rizal,NA,14.62831222,121.2701849,0.0,False
PHL,5364,2014-0479,2014,storm,Romblon,NA,12.43350193,122.2392444,8.892346024417948,False
PHL,5364,2014-0479,2014,storm,Siquijor,NA,9.183584286,123.5888007,0.0,False
PHL,5364,2014-0479,2014,storm,Sorsogon,NA,12.85386788,123.9288961,0.0,False
PHL,5364,2014-0479,2014,storm,Southern Leyte,NA,10.29359658,125.0526091,0.7719525178165761,False
PHL,5364,2014-0479,2014,storm,Surigao Del Norte,NA,9.657195269,125.7279742,5.369848177938836,False
PHL,5365,2014-0497,2014,storm,Agusan Del Norte,NA,9.01379178,125.5232464,0.0,False
PHL,5365,2014-0497,2014,storm,Agusan Del Sur,NA,8.401553888,125.7572064,0.0,False
PHL,5365,2014-0497,2014,storm,Aklan,NA,11.61199862,122.2459981,0.0,False
PHL,5365,2014-0497,2014,storm,Antique,NA,11.12069964,122.0700756,0.0,False
PHL,5365,2014-0497,2014,storm,Bohol,NA,9.854245146,124.1984066,0.0,False
PHL,5365,2014-0497,2014,storm,Bukidnon,NA,8.022100986,124.9986335,0.0,False
PHL,5365,2014-0497,2014,storm,Camiguin,NA,9.170060694,124.7178736,0.0,False
PHL,5365,2014-0497,2014,storm,Capiz,NA,11.36709361,122.6325366,0.0,False
PHL,5365,2014-0497,2014,storm,Davao Oriental,Caraga,7.360197025,126.4285156,0.0,False
PHL,5365,2014-0497,2014,storm,Compostela Valley,NA,7.579019732,126.016082,0.0,False
PHL,5365,2014-0497,2014,storm,Davao Del Norte,NA,7.582035253,125.6342535,0.0,False
PHL,5365,2014-0497,2014,storm,Davao Del Sur,NA,6.697225045,125.4180903,3.4396345132958284,False
PHL,5365,2014-0497,2014,storm,Guimaras,NA,10.56813836,122.615051,0.0,False
PHL,5365,2014-0497,2014,storm,Iloilo,NA,11.0057335,122.6032448,0.0,False
PHL,5365,2014-0497,2014,storm,Lanao Del Norte,NA,8.021620521,124.0434078,0.0,False
PHL,5365,2014-0497,2014,storm,Marinduque,NA,13.39144647,121.9693664,0.0,False
PHL,5365,2014-0497,2014,storm,Misamis Oriental,NA,8.647602369,124.8098439,0.0,False
PHL,5365,2014-0497,2014,storm,Negros Occidental,NA,10.29941584,122.9826996,0.0,False
PHL,5365,2014-0497,2014,storm,Oriental Mindoro,NA,12.96228803,121.2630274,0.0,False
PHL,5365,2014-0497,2014,storm,Romblon,NA,12.43350193,122.2392444,8.892346024417948,False
PHL,5365,2014-0497,2014,storm,Siquijor,NA,9.183584286,123.5888007,0.0,False
PHL,5365,2014-0497,2014,storm,Southern Leyte,NA,10.29359658,125.0526091,0.7719525178165761,False
PHL,5365,2014-0497,2014,storm,Surigao Del Norte,NA,9.657195269,125.7279742,5.369848177938836,False
PHL,5365,2014-0497,2014,storm,Zamboanga Del Norte,NA,8.052569827,122.813022,0.0,False
PHL,5366,2015-0017,2015,storm,Catanduanes,NA,13.78280333,124.2364878,0.0,False
PHL,5366,2015-0017,2015,storm,Eastern Samar,NA,11.658038,125.3796713,0.0,False
PHL,5366,2015-0017,2015,storm,Metropolitan Manila,NA,14.60072082,120.9836622,0.0,False
PHL,5366,2015-0017,2015,storm,Sorsogon,NA,12.85386788,123.9288961,0.0,False
PHL,5367,2015-0105,2015,storm,Aurora,NA,15.92450913,121.7016542,8.457714414996843,False
PHL,5370,2015-0278,2015,storm,Abra,NA,17.57925685,120.8060394,0.0,False
PHL,5370,2015-0278,2015,storm,Benguet,NA,16.53876081,120.7054317,0.0,False
PHL,5370,2015-0278,2015,storm,Ilocos Norte,NA,18.19871775,120.7292185,0.0,False
PHL,5370,2015-0278,2015,storm,Ilocos Sur,NA,17.21666241,120.5539058,0.0,False
PHL,5370,2015-0278,2015,storm,Kalinga,NA,17.43415873,121.2912017,0.0,False
PHL,5370,2015-0278,2015,storm,La Union,NA,16.58040543,120.4268504,0.0,False
PHL,5370,2015-0278,2015,storm,Pangasinan,NA,15.99839894,120.3140346,0.0,False
PHL,5371,2015-0283,2015,flood,Cavite,NA,14.25367386,120.8724466,0.0,False
PHL,5371,2015-0283,2015,flood,Marinduque,NA,13.39144647,121.9693664,0.0,False
PHL,5371,2015-0283,2015,flood,Bataan,Mariveles,14.46707728,120.5111309,0.0,False
PHL,5371,2015-0283,2015,flood,Oriental Mindoro,NA,12.96228803,121.2630274,0.0,False
PHL,5371,2015-0283,2015,flood,Rizal,NA,14.62831222,121.2701849,0.0,False
PHL,5371,2015-0283,2015,flood,Romblon,NA,12.43350193,122.2392444,8.892346024417948,False
PHL,5371,2015-0283,2015,flood,Pampanga,San Fernando,7.80710686,125.3599136,0.0,False
PHL,5371,2015-0283,2015,flood,Batangas,San Jose,10.77180919,121.9581551,0.0,False
PHL,5371,2015-0283,2015,flood,Laguna,San Pedro,14.34853983,121.0395276,0.0,False
PHL,5371,2015-0283,2015,flood,Kalinga,Tabuk,17.41188641,121.439875,0.0,False
SLB,5690,2012-0242,2012,flood,Makira Ulawa,NA,-10.53967388,161.820726,0.0,False
SLB,5692,2013-0420,2013,flood,Guadalcanal,NA,-9.625506651,160.1656021,0.0,False
SLB,5693,2014-0091,2014,flood,Guadalcanal,NA,-9.625506651,160.1656021,0.0,False
SLB,5693,2014-0091,2014,flood,Honiara,NA,-9.438489459,159.971389,0.0,False
SLB,5693,2014-0091,2014,flood,Makira Ulawa,NA,-10.53967388,161.820726,0.0,False
LKA,5909,2012-0537,2012,flood,Badulla,NA,7.074073672,81.0450252,0.0,False
LKA,5909,2012-0537,2012,flood,Galle,NA,6.220594019,80.25105999,0.0,False
LKA,5909,2012-0537,2012,flood,Hambantota,NA,6.261117099,81.10069222,0.0,False
LKA,5909,2012-0537,2012,flood,Kandy,NA,7.273495322,80.71016588,0.0,False
LKA,5909,2012-0537,2012,flood,Kurunegala,NA,7.662448821,80.23607036,0.0,False
LKA,5909,2012-0537,2012,flood,Matale,NA,7.669137177,80.73174131,0.0,False
LKA,5909,2012-0537,2012,flood,Moneragala,NA,6.787438807,81.30448412,0.0,False
LKA,5909,2012-0537,2012,flood,Nuwara Eliya,NA,6.974629193,80.71253002,0.0,False
LKA,5909,2012-0537,2012,flood,Polonnaruwa,NA,7.994190336,81.02585744,0.0,False
LKA,5910,2013-0039,2013,flood,Ampara,NA,7.238521113,81.54891002,0.0,False
LKA,5910,2013-0039,2013,flood,Kandy,NA,7.273495322,80.71016588,0.0,False
LKA,5910,2013-0039,2013,flood,Mannar,NA,8.883428623,80.08802997,0.0,False
LKA,5910,2013-0039,2013,flood,Matale,NA,7.669137177,80.73174131,0.0,False
LKA,5910,2013-0039,2013,flood,Mullaitivu,NA,9.17626901,80.54261758,0.0,False
LKA,5910,2013-0039,2013,flood,Nuwara Eliya,NA,6.974629193,80.71253002,0.0,False
LKA,5910,2013-0039,2013,flood,Trincomalee,NA,8.550785765,81.09489303,0.0,False
LKA,5910,2013-0039,2013,flood,Vavuniya,NA,8.858108707,80.48188276,0.0,False
LKA,5912,2013-0220,2013,flood,Colombo,NA,6.871037262,80.02204516,0.0,False
LKA,5912,2013-0220,2013,flood,Galle,NA,6.220594019,80.25105999,0.0,False
LKA,5912,2013-0220,2013,flood,Gampaha,NA,7.121968182,80.01627454,0.0,False
LKA,5912,2013-0220,2013,flood,Hambantota,NA,6.261117099,81.10069222,0.0,False
LKA,5912,2013-0220,2013,flood,Kalutara,NA,6.577261779,80.12698836,0.0,False
LKA,5912,2013-0220,2013,flood,Kandy,NA,7.273495322,80.71016588,0.0,False
LKA,5912,2013-0220,2013,flood,Kegalle,NA,7.10279229,80.34234237,0.0,False
LKA,5912,2013-0220,2013,flood,Kurunegala,NA,7.662448821,80.23607036,0.0,False
LKA,5912,2013-0220,2013,flood,Matale,NA,7.669137177,80.73174131,0.0,False
LKA,5912,2013-0220,2013,flood,Matara,NA,6.143078549,80.54016399,0.0,False
LKA,5912,2013-0220,2013,flood,Nuwara Eliya,NA,6.974629193,80.71253002,0.0,False
LKA,5912,2013-0220,2013,flood,Puttalam,NA,7.976337821,79.91257659,0.0,False
LKA,5912,2013-0220,2013,flood,Ratnapura,NA,6.587550574,80.56597035,0.0,False
LKA,5913,2014-0181,2014,flood,Colombo,NA,6.871037262,80.02204516,0.0,False
LKA,5913,2014-0181,2014,flood,Gampaha,NA,7.121968182,80.01627454,0.0,False
LKA,5913,2014-0181,2014,flood,Kalutara,NA,6.577261779,80.12698836,0.0,False
LKA,5914,2014-0495,2014,flood,Mullaitivu,NA,9.17626901,80.54261758,0.0,False
TJK,6142,2014-0204,2014,flood,Khatlon,NA,37.82704493,69.16274632,0.0,False
TJK,6142,2014-0204,2014,flood,Leninabad,NA,39.77452235,69.25867726,2.480877444684374,False
TJK,6143,2015-0194,2015,flood,Tadzhikistan Territories,Rudaki,38.5681759,68.76440118,0.0,False
TJK,6144,2015-0286,2015,flood,Tadzhikistan Territories,Rasht,39.17531229,70.41432678,0.0,False
THA,6267,2012-0375,2012,flood,Ang Thong,NA,14.62109898,100.3498136,0.0,False
THA,6267,2012-0375,2012,flood,Chachoengsao,NA,13.60579712,101.4314805,0.0,False
THA,6267,2012-0375,2012,flood,Chai Nat,NA,15.1310317,100.0257443,0.0,False
THA,6267,2012-0375,2012,flood,Chaiyaphum,NA,16.03047083,101.8204398,0.0,False
THA,6267,2012-0375,2012,flood,Chon Buri,NA,13.19066026,101.1993972,0.0,False
THA,6267,2012-0375,2012,flood,Nakhon Pathom,NA,13.92664943,100.1057976,0.0,False
THA,6267,2012-0375,2012,flood,Phichit,NA,16.25771998,100.3452269,0.0,False
THA,6267,2012-0375,2012,flood,Phitsanulok,NA,16.98237825,100.5448427,0.0,False
THA,6267,2012-0375,2012,flood,Phra Nakhon Si Ayutthaya,NA,14.34434501,100.5293192,0.0,False
THA,6267,2012-0375,2012,flood,Prachin Buri,NA,14.05052667,101.6508065,0.0,False
THA,6267,2012-0375,2012,flood,Rayong,NA,12.85480986,101.4273929,0.0,False
THA,6267,2012-0375,2012,flood,Sa Kaeo,NA,13.78471883,102.3227771,0.0,False
THA,6267,2012-0375,2012,flood,Sukhothai,NA,17.25982103,99.71093403,0.0,False
THA,6267,2012-0375,2012,flood,Suphan Buri,NA,14.60717728,99.89077739,0.0,False
THA,6267,2012-0375,2012,flood,Tak,NA,16.71341587,98.79212006,0.0,False
THA,6268,2013-0263,2013,flood,Tak,Mae Sot,16.73482253,98.72620076,0.0,False
THA,6269,2013-0431,2013,flood,Ang Thong,NA,14.62109898,100.3498136,0.0,False
THA,6269,2013-0431,2013,flood,Chachoengsao,NA,13.60579712,101.4314805,0.0,False
THA,6269,2013-0431,2013,flood,Chai Nat,NA,15.1310317,100.0257443,0.0,False
THA,6269,2013-0431,2013,flood,Chiang Rai,NA,19.84503542,99.86705635,0.0,False
THA,6269,2013-0431,2013,flood,Nakhon Nayok,NA,14.21441268,101.1727717,0.0,False
THA,6269,2013-0431,2013,flood,Nakhon Ratchasima,NA,14.95705977,102.1102791,0.0,False
THA,6269,2013-0431,2013,flood,Nakhon Sawan,NA,15.68157773,100.1519289,0.0,False
THA,6269,2013-0431,2013,flood,Pathum Thani,NA,14.06316929,100.6853705,0.0,False
THA,6269,2013-0431,2013,flood,Phetchaburi,NA,12.94675214,99.61926791,0.0,False
THA,6269,2013-0431,2013,flood,Phichit,NA,16.25771998,100.3452269,0.0,False
THA,6269,2013-0431,2013,flood,Phitsanulok,NA,16.98237825,100.5448427,0.0,False
THA,6269,2013-0431,2013,flood,Phra Nakhon Si Ayutthaya,NA,14.34434501,100.5293192,0.0,False
THA,6269,2013-0431,2013,flood,Prachin Buri,NA,14.05052667,101.6508065,0.0,False
THA,6269,2013-0431,2013,flood,Prachuap Khiri Khan,NA,11.94685268,99.63578032,0.0,False
THA,6269,2013-0431,2013,flood,Sa Kaeo,NA,13.78471883,102.3227771,0.0,False
THA,6269,2013-0431,2013,flood,Sakon Nakhon,NA,17.38712306,103.8270119,0.0,False
THA,6269,2013-0431,2013,flood,Si Sa Ket,NA,14.85512615,104.3711179,0.0,False
THA,6269,2013-0431,2013,flood,Surin,NA,14.88487277,103.658002,0.0,False
THA,6269,2013-0431,2013,flood,Tak,NA,16.71341587,98.79212006,0.0,False
THA,6269,2013-0431,2013,flood,Ubon Ratchathani,NA,15.18297148,105.1121161,0.0,False
THA,6270,2013-0533,2013,flood,Nakhon Si Thammarat,NA,8.381878358,99.78674216,0.0,False
THA,6270,2013-0533,2013,flood,Narathiwat,NA,6.180136454,101.7188966,0.0,False
THA,6270,2013-0533,2013,flood,Phatthalung,NA,7.510663288,100.0694874,0.0,False
THA,6270,2013-0533,2013,flood,Trang,NA,7.537222489,99.60476263,0.0,False
THA,6272,2014-0159,2014,earthquake,Chiang Rai,NA,19.84503542,99.86705635,0.0,False
THA,6272,2014-0159,2014,earthquake,Lampang,NA,18.32473302,99.51365619,0.0,False
THA,6272,2014-0159,2014,earthquake,Lamphun,NA,18.11723294,98.9551571,0.0,False
THA,6272,2014-0159,2014,earthquake,Mae Hong Son,NA,18.81112643,98.03365451,0.0,False
THA,6272,2014-0159,2014,earthquake,Nan,Mueang Phrae,18.84589112,100.8345409,0.0,False
THA,6272,2014-0159,2014,earthquake,Phayao,NA,19.23150793,100.1886765,0.0,False
THA,6272,2014-0159,2014,earthquake,Phrae,Mueang Phrae,18.19892294,100.0668437,0.0,False
THA,6273,2014-0345,2014,flood,Phra Nakhon Si Ayutthaya,NA,14.34434501,100.5293192,0.0,False
THA,6273,2014-0345,2014,flood,Sukhothai,NA,17.25982103,99.71093403,0.0,False
THA,6274,2014-0471,2014,flood,Trang,NA,7.537222489,99.60476263,0.0,False
THA,6275,2014-0522,2014,flood,Nakhon Si Thammarat,NA,8.381878358,99.78674216,0.0,False
THA,6275,2014-0522,2014,flood,Narathiwat,NA,6.180136454,101.7188966,0.0,False
THA,6275,2014-0522,2014,flood,Pattani,NA,6.730020873,101.3500709,0.0,False
THA,6275,2014-0522,2014,flood,Phatthalung,NA,7.510663288,100.0694874,0.0,False
THA,6275,2014-0522,2014,flood,Satun,NA,6.826141111,99.93125096,0.0,False
THA,6275,2014-0522,2014,flood,Surat Thani,NA,9.050805021,99.08793385,0.0,False
THA,6275,2014-0522,2014,flood,Trang,NA,7.537222489,99.60476263,0.0,False
THA,6275,2014-0522,2014,flood,Yala,NA,6.195915054,101.2298571,0.0,False
TON,6298,2014-0001,2014,storm,Ha'apai,NA,-19.81963869,-174.761845,153.55837682483028,False
TON,6298,2014-0001,2014,storm,Vava'u,NA,-17.98245001,-174.4006768,81.04140465971034,False
TUV,6423,2015-0093,2015,storm,Nanumanga,NA,-6.288516849,176.3207546,391.50973281847064,False
TUV,6423,2015-0093,2015,storm,Nanumea,NA,-5.672313549,176.1101842,462.8215762187685,False
TUV,6423,2015-0093,2015,storm,Niutao,NA,-6.106970215,177.345252,348.2720137958721,False
TUV,6423,2015-0093,2015,storm,Nui,NA,-7.227778831,177.158601,251.79005363682236,False
TUV,6423,2015-0093,2015,storm,Nukufetau,NA,-8.022424825,178.3845243,96.76715858344664,False
TUV,6423,2015-0093,2015,storm,Nukulaelae,NA,-9.392633751,179.8504211,124.97978058909779,False
TUV,6423,2015-0093,2015,storm,Vaitupu,NA,-7.485647135,178.6839133,133.6656950940564,False
VUT,7202,2014-0096,2014,storm,Penama,East Ambae,-15.3335208,167.9393507,0.0,False
VUT,7202,2014-0096,2014,storm,Sanma,South Santo,-15.54661474,166.8816509,0.0,False
VUT,7202,2014-0096,2014,storm,Torba,NA,-13.90983564,167.3929189,5.263251791294261,False
VUT,7203,2015-0093,2015,storm,Penama,NA,-15.47674415,168.056004,9.701010876213706,False
VUT,7203,2015-0093,2015,storm,Sanma,NA,-15.26327294,166.8910389,0.0,False
VUT,7203,2015-0093,2015,storm,Torba,NA,-13.90983564,167.3929189,5.263251791294261,False
VNM,7372,2012-0294,2012,storm,Vinh Phuc,NA,21.35342354,105.5634133,0.0,False
VNM,7372,2012-0294,2012,storm,Yen Bai,NA,21.77772998,104.5664672,0.0,False
VNM,7373,2012-0351,2012,flood,Ha Tinh,NA,18.29046978,105.7361467,0.0,False
VNM,7373,2012-0351,2012,flood,Nghe An,NA,19.23736615,104.9442196,0.0,False
VNM,7373,2012-0351,2012,flood,Ninh Binh,NA,19.91279158,106.0083865,3.3281675315202137,False
VNM,7373,2012-0351,2012,flood,Thanh Hoa,NA,20.04399192,105.3200767,0.0,False
VNM,7374,2012-0406,2012,storm,Nam Dinh,NA,20.26192471,106.2117668,0.0,False
VNM,7374,2012-0406,2012,storm,Nghe An,NA,19.23736615,104.9442196,0.0,False
VNM,7374,2012-0406,2012,storm,Ninh Binh,NA,19.91279158,106.0083865,3.3281675315202137,False
VNM,7374,2012-0406,2012,storm,Thai Binh,NA,20.50696032,106.3905052,0.0,False
VNM,7374,2012-0406,2012,storm,Thanh Hoa,NA,20.04399192,105.3200767,0.0,False
VNM,7375,2013-0266,2013,flood,Lao Cai,NA,22.36500814,104.1123519,0.0,False
VNM,7375,2013-0266,2013,flood,Son La,NA,21.19306388,104.0720118,0.0,False
VNM,7375,2013-0266,2013,flood,Tuyen Quang,NA,22.11342354,105.2666423,0.0,False
VNM,7378,2013-0417,2013,flood,Kon Tum,NA,14.72892489,107.9414131,0.0,False
VNM,7378,2013-0417,2013,flood,Quang Tri,NA,16.74716837,106.9294452,0.0,False
VNM,7378,2013-0417,2013,flood,Quang Nam,NA,15.59048701,107.9545318,0.0,False
VNM,7378,2013-0417,2013,flood,Quang Ngai,NA,14.9922579,108.6509259,0.0,False
VNM,7380,2013-0419,2013,storm,Ha Tinh,NA,18.29046978,105.7361467,0.0,False
VNM,7380,2013-0419,2013,storm,Nghe An,NA,19.23736615,104.9442196,0.0,False
VNM,7380,2013-0419,2013,storm,Quang Tri,NA,16.74716837,106.9294452,0.0,False
VNM,7380,2013-0419,2013,storm,Quang Binh,NA,17.53211176,106.2946699,0.0,False
VNM,7380,2013-0419,2013,storm,Thanh Hoa,NA,20.04399192,105.3200767,0.0,False
VNM,7380,2013-0419,2013,storm,Thua Thien Hue,NA,16.32788631,107.501161,0.0,False
VNM,7381,2013-0430,2013,storm,Quang Nam,NA,15.59048701,107.9545318,0.0,False
VNM,7381,2013-0430,2013,storm,Quang Ngai,NA,14.9922579,108.6509259,0.0,False
VNM,7381,2013-0430,2013,storm,Thua Thien Hue,NA,16.32788631,107.501161,0.0,False
VNM,7382,2013-0433,2013,storm,Bac Giang,NA,21.35814139,106.4800287,0.0,False
VNM,7382,2013-0433,2013,storm,Ha Tinh,NA,18.29046978,105.7361467,0.0,False
VNM,7382,2013-0433,2013,storm,Nghe An,NA,19.23736615,104.9442196,0.0,False
VNM,7382,2013-0433,2013,storm,Quang Tri,NA,16.74716837,106.9294452,0.0,False
VNM,7382,2013-0433,2013,storm,Quang Nam,NA,15.59048701,107.9545318,0.0,False
VNM,7382,2013-0433,2013,storm,Quang Ngai,NA,14.9922579,108.6509259,0.0,False
VNM,7382,2013-0433,2013,storm,Thanh Hoa,NA,20.04399192,105.3200767,0.0,False
VNM,7382,2013-0433,2013,storm,Thua Thien Hue,NA,16.32788631,107.501161,0.0,False
VNM,7383,2013-0443,2013,flood,Gia Lai,NA,13.83583328,108.1768969,0.0,False
VNM,7383,2013-0443,2013,flood,Kon Tum,NA,14.72892489,107.9414131,0.0,False
VNM,7383,2013-0443,2013,flood,Phu Yen,NA,13.17043135,109.0587672,0.0,False
VNM,7383,2013-0443,2013,flood,Quang Nam,NA,15.59048701,107.9545318,0.0,False
VNM,7383,2013-0443,2013,flood,Quang Ngai,NA,14.9922579,108.6509259,0.0,False
VNM,7386,2014-0474,2014,storm,Phu Yen,NA,13.17043135,109.0587672,0.0,False
