generated_at,attestation_chain,status,method,one_signal_id,signal_lane,review_priority,iso3,iso2,country,source_name,source_url,source_station_id,source_station_name,source_station_type,official_latitude,official_longitude,nearest_openaq_location_id,nearest_openaq_location_name,nearest_openaq_distance_km,best_openaq_name_overlap,missing_second_signal,grade_evidence_category,grade_evidence_strength,candidate_same_station_validated,complete_monitor_grade_classification_available,station_radius_join_ready,next_public_review_step,minimum_promotion_evidence,reader_use,non_claim
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA44T,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA44T,"Kuala Terengganu, TERENGGANU",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA45T,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA45T,"Besut, TERENGGANU",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA46D,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA46D,"Tanah Merah, KELANTAN",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA47D,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA47D,"Kota Bharu, KELANTAN",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA48S,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA48S,"Tawau, SABAH",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA49S,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA49S,"Sandakan, SABAH",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA50S,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA50S,"Kota Kinabalu, SABAH",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA51S,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA51S,"Kimanis, SABAH",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA52S,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA52S,"Keningau, SABAH",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA53L,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA53L,"Labuan, W.P. LABUAN",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA54Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA54Q,"Limbang, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA55Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA55Q,"ILP Miri, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA56Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA56Q,"Miri, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA57Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA57Q,"Samalaju, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA58Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA58Q,"Bintulu, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA59Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA59Q,"Mukah, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA60Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA60Q,"Kapit, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA61Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA61Q,"Sibu, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA62Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA62Q,"Sarikei, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA63Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA63Q,"Sri Aman, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA64Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA64Q,"Samarahan, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA65Q,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA65Q,"Kuching, SARAWAK",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-CA66J,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA66J,"Tangkak, JOHOR",APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-MCAQM001,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,MCAQM001,JOHAN SETIA,APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-MCAQM002,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,MCAQM002,IPD Serian,APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-monitor-grade-provenance-only-MCAQM003,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,MCAQM003,Politeknik Kota Kinabalu,APIMS/MyEQMS current-reading station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-107,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,107,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-108,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,108,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-714,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,714,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-715,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,715,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
