generated_at,attestation_chain,status,method,iso3,iso2,country,source_name,source_url,retrieval_url,extraction_level,source_station_id,source_station_name,source_station_type,coordinate_available,pm25_signal,grade_evidence_category,grade_evidence_strength,explicit_method_standard_signal,automatic_or_official_portal_signal,sensor_under_test_signal,plan_only_signal,complete_monitor_grade_classification_available,station_radius_grade_assumption_ready,evidence_basis,next_validation_step,non_claim
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,station_coordinates,3,РОР №1 - Almalyk,station marker,True,False,no_public_grade_language_found,none,False,False,False,False,False,False,No explicit public monitor-grade language was identified for this row in the current audit.,Find station-owner or regulator documentation that classifies the monitor method or grade.,"This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,TJK,TJ,Tajikistan,Official explanation on atmospheric air pollution ranking,https://www.meteo.tj/en/news/2026/04/04/-351,https://www.meteo.tj/en/news/2026/04/04/-351,station_names_only,TJK_DUSHANBE_AUTOMATIC,Dushanbe automatic station,automatic air-quality monitoring station,False,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,KUTS,Kutaisi - Lado Asatiani St.№98,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,BTUM,Batumi - T. Abuseridze Street №1,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,TSRT,Tbilisi - Akaki Tsereteli ave. №105,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,KZBG,Tbilisi - Kazbegi Ave. near Vaso Godziashvili Garden,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,VRKT,"Tbilisi - Varketili 3, IIIa m/d, near №325",air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,RST18,Rustavi - Batumi Street No. 19,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,AGMS,Tbilisi - Davit Agmashenebeli Ave. № 73a,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,ORN01,Tbilisi - Marshal Gelovani Avenue №34,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,ORN02,Rustavi - Friendship Ave. №35a,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,ORN03,"Batumi - Batumi Central Park, 6 May Park",air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,ORN04,Kutaisi-Ninoshvili Street and D.Aghmashenebeli Ave.,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,ORN05,Zugdidi - Rustaveli Street №192,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,ORN06,Mestia town,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,ORN07,Telavi-Kvirike Didi Street №43,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,ORN08,Akhaltsikhe-Aspindza Street №18,air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,GEO,GE,Georgia,Modern ambient air quality monitoring station opened in Mestia,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,station_coordinates,01005,Tazakendi (working in test mode),air.gov.ge hourly station,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_kmy3,Kemayoran,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_msg,Pesawaran,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_smg,Semarang,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_mdn2,Medan,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_yky,Sleman,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_mrs,Maros,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_pbb,Bengkulu,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_plb4,Musi 2 Palembang,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_bjb2,Banjarbaru,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_jm3,Kota Jambi,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_ptn2,Mempawah,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_jm4,Muaro Jambi,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_pl3,Talang Betutu Palembang,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_pk2,Pekanbaru,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_spd,Kubu Raya,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_idp2,Indrapuri,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_sm2,Samarinda,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
2026-06-19T07:37:05Z,ai-first,computed,air_monitoring_monitor_grade_evidence_audit_v1,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,station_coordinates,pm25_btm2,Batam,BMKG PM2.5 portal location,True,True,automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,True,False,False,False,False,"The source row is from an official portal or describes an automatic/current-reading station, but the source language in this audit does not classify monitor grade.","Find instrument, certification, audit, or regulator method documentation before using grade language.","This monitor-grade evidence audit separates public source language from validated monitor classification. It does not certify reference-grade status for every official row, does not prove low-cost rows are invalid, and does not compute station-radius population coverage."
