division_name,district_name,upazila_name,join_key,registry_records,active_facilities,active_clinical_facilities,coordinate_facilities,osm_health,osm_hospital,osm_clinic,osm_doctors,osm_to_active_clinical_ratio,registry_minus_osm_clinical,registry_gap_share,buildings_nearest_1km_p85,buildings_nearest_3km_p85,buildings_nearest_5km_p85,underobserved_buildings_3km_p85_proxy,has_open_buildings_denominator,has_osm_boundary_match
Mymensingh,Jamalpur,Sarishabari,jamalpur|sarishabari,80,80,65,56,2,1,1,0,0.0308,63,0.9692,9307,18579,18926,18007,1,1
Barishal,Barishal,Babuganj,barishal|babuganj,40,40,35,37,1,0,1,0,0.0286,34,0.9714,9808,18536,18643,18006,1,1
Chattogram,Cox's Bazar,Maheshkhali,coxs bazar|maheshkhali,51,51,41,38,0,0,0,0,0.0,41,1.0,12630,17995,19131,17995,1,1
Chattogram,Rangamati,Langadu,rangamati|langadu,52,52,46,36,0,0,0,0,0.0,46,1.0,8150,17792,19175,17792,1,1
Dhaka,Madaripur,Rajoir,madaripur|rajoir,86,86,54,67,5,5,0,0,0.0926,49,0.9074,10395,19551,21244,17741,1,1
Rajshahi,Pabna,Bhangura,pabna|bhangura,37,37,29,30,3,2,1,0,0.1034,26,0.8966,9468,19637,20833,17606,1,1
Sylhet,Sunamganj,Bishwambarpur,sunamganj|bishwambarpur,30,30,24,21,3,3,0,0,0.125,21,0.875,8718,20071,20809,17562,1,1
Khulna,Khulna,Dighalia,khulna|dighalia,39,39,29,28,9,3,4,2,0.3103,20,0.6897,14761,25319,25407,17461,1,1
Khulna,Bagerhat,Mollahat,bagerhat|mollahat,40,40,34,30,1,1,0,0,0.0294,33,0.9706,7720,17912,19049,17385,1,1
Rajshahi,Natore,Naldanga,natore|naldanga,29,29,21,21,0,0,0,0,0.0,21,1.0,7007,17208,17598,17208,1,0
Dhaka,Kishoreganj,Tarail,kishoreganj|tarail,40,40,33,33,1,1,0,0,0.0303,32,0.9697,9706,17606,17689,17072,1,1
Chattogram,Khagrachari,Dighinala,khagrachari|dighinala,37,37,31,14,1,1,0,0,0.0323,30,0.9677,4771,17520,22600,16955,1,1
Barishal,Pirojpur,Nazirpur,pirojpur|nazirpur,54,54,47,39,0,0,0,0,0.0,47,1.0,7830,16636,18353,16636,1,1
Barishal,Bhola,Bhola Sadar,bhola|bhola sadar,118,118,84,76,14,2,12,0,0.1667,70,0.8333,10278,19959,20416,16632,1,1
Khulna,Satkhira,Debhata,satkhira|debhata,30,30,29,26,0,0,0,0,0.0,29,1.0,9003,16448,16478,16448,1,1
Khulna,Khulna,Phultala,khulna|phultala,31,31,23,24,2,1,1,0,0.087,21,0.913,11057,17811,17961,16262,1,1
Rangpur,Dinajpur,Nawabganj,dinajpur|nawabganj,41,41,36,33,2,2,0,0,0.0556,34,0.9444,8118,17168,19491,16214,1,1
Chattogram,Rangamati,Rangamati Sadar,rangamati|rangamati sadar,61,61,37,40,2,2,0,0,0.0541,35,0.9459,8611,16990,20041,16072,1,1
Sylhet,Habiganj,Lakhai,habiganj|lakhai,31,31,28,30,0,0,0,0,0.0,28,1.0,9140,16046,16219,16046,1,1
Mymensingh,Netrakona,Barhatta,netrakona|barhatta,30,30,28,15,1,1,0,0,0.0357,27,0.9643,5989,16586,18066,15994,1,1
Rangpur,Kurigram,Raumari,kurigram|raumari,56,56,44,41,23,1,22,0,0.5227,21,0.4773,11876,33356,36683,15920,1,1
Barishal,Patuakhali,Galachipa,patuakhali|galachipa,85,85,61,58,10,4,6,0,0.1639,51,0.8361,8510,19035,20225,15915,1,1
Dhaka,Manikganj,Daulatpur,manikganj|daulatpur,39,39,35,24,2,2,0,0,0.0571,33,0.9429,6347,16819,17940,15858,1,1
Dhaka,Faridpur,Sadarpur,faridpur|sadarpur,37,37,27,24,0,0,0,0,0.0,27,1.0,7141,15844,16218,15844,1,1
Dhaka,Manikganj,Shibalaya,manikganj|shibalaya,45,45,41,18,5,5,0,0,0.122,36,0.878,6928,17897,22636,15714,1,1
Dhaka,Shariatpur,Gosairhat,shariatpur|gosairhat,42,42,35,36,1,1,0,0,0.0286,34,0.9714,8536,16130,16319,15669,1,1
Chattogram,Bandarban,Bandarban Sadar,bandarban|bandarban sadar,46,46,37,26,0,0,0,0,0.0,37,1.0,7174,15585,18620,15585,1,1
Barishal,Barguna,Patharghata,barguna|patharghata,66,66,42,55,4,1,3,0,0.0952,38,0.9048,7598,17175,17721,15539,1,1
Dhaka,Dhaka,Uttara  Paschim,dhaka|uttara paschim,73,73,40,70,0,0,0,0,0.0,40,1.0,13130,15498,15498,15498,1,0
Chattogram,Feni,Fulgazi,feni|fulgazi,25,25,23,20,0,0,0,0,0.0,23,1.0,7925,15326,15880,15326,1,1
Rangpur,Nilphamari,Saidpur,nilphamari|saidpur,60,60,40,45,18,16,2,0,0.45,22,0.55,12359,27713,30323,15242,1,1
Chattogram,Khagrachari,Khagrachari Sadar,khagrachari|khagrachari sadar,51,51,35,27,1,1,0,0,0.0286,34,0.9714,7015,15652,18160,15205,1,1
Khulna,Khulna,Khulna Sadar,khulna|khulna sadar,172,172,80,120,18,6,9,3,0.225,62,0.775,17002,19547,19861,15149,1,1
Barishal,Pirojpur,Pirojpur Sadar,pirojpur|pirojpur sadar,96,96,63,69,1,1,0,0,0.0159,62,0.9841,8769,15333,15352,15090,1,1
Dhaka,Kishoreganj,Austagram,kishoreganj|austagram,35,35,31,23,0,0,0,0,0.0,31,1.0,10168,15023,16668,15023,1,1
Dhaka,Faridpur,Alfadanga,faridpur|alfadanga,41,41,29,29,1,1,0,0,0.0345,28,0.9655,6483,15297,15784,14770,1,1
Dhaka,Faridpur,Char Bhadrasan,faridpur|char bhadrasan,18,18,17,12,0,0,0,0,0.0,17,1.0,6123,14758,16678,14758,1,1
Dhaka,Rajbari,Goalanda,rajbari|goalanda,34,34,26,19,3,3,0,0,0.1154,23,0.8846,10195,16276,17033,14398,1,1
Dhaka,Tangail,Bhuapur,tangail|bhuapur,55,55,40,35,7,6,0,1,0.175,33,0.825,8804,17386,18943,14343,1,1
Rajshahi,Chapainawabganj,Bholahat,chapainawabganj|bholahat,22,22,18,16,1,1,0,0,0.0556,17,0.9444,10729,15185,16220,14341,1,1
Rangpur,Kurigram,Chilmari,kurigram|chilmari,39,39,31,29,5,1,4,0,0.1613,26,0.8387,5897,17004,19659,14261,1,1
Chattogram,Rangamati,Baghaichari,rangamati|baghaichari,33,33,28,19,2,2,0,0,0.0714,26,0.9286,5173,15185,19244,14100,1,1
Rajshahi,Sirajganj,Chauhali,sirajganj|chauhali,33,33,29,19,2,2,0,0,0.069,27,0.931,5412,15061,18564,14022,1,1
Mymensingh,Mymensingh,Haluaghat,mymensingh|haluaghat,57,57,46,29,7,4,2,1,0.1522,39,0.8478,7861,16483,18755,13975,1,1
Mymensingh,Netrakona,Mohanganj,netrakona|mohanganj,41,41,26,20,0,0,0,0,0.0,26,1.0,4961,13847,16064,13847,1,1
Khulna,Khulna,Sonadanga,khulna|sonadanga,94,94,49,76,12,6,5,1,0.2449,37,0.7551,17779,18336,18336,13846,1,1
Sylhet,Sylhet,Osmaninagar,sylhet|osmaninagar,33,33,33,17,0,0,0,0,0.0,33,1.0,5565,13772,14034,13772,1,0
Sylhet,Sylhet,Jaintiapur,sylhet|jaintiapur,30,30,24,17,1,1,0,0,0.0417,23,0.9583,5156,14298,16483,13702,1,1
Dhaka,Dhaka,Kadamtali,dhaka|kadamtali,29,29,14,27,1,1,0,0,0.0714,13,0.9286,13532,14548,14548,13509,1,1
Sylhet,Sylhet,Zakiganj,sylhet|zakiganj,50,50,43,35,3,2,1,0,0.0698,40,0.9302,5259,14505,15991,13493,1,1
Barishal,Jhalokathi,Jhalokathi Sadar,jhalokathi|jhalokathi sadar,77,77,54,58,2,2,0,0,0.037,52,0.963,8546,13956,14048,13439,1,1
Sylhet,Sylhet,Companiganj,sylhet|companiganj,24,24,19,23,5,5,0,0,0.2632,14,0.7368,6670,18041,21128,13293,1,1
Khulna,Jhenaidah,Kotchandpur,jhenaidah|kotchandpur,44,44,32,27,2,2,0,0,0.0625,30,0.9375,7751,14034,14114,13157,1,1
Sylhet,Sunamganj,Tahirpur,sunamganj|tahirpur,36,36,27,22,5,1,4,0,0.1852,22,0.8148,7512,16019,17082,13053,1,1
Chattogram,Noakhali,Kabirhat,noakhali|kabirhat,44,44,35,36,0,0,0,0,0.0,35,1.0,4826,12616,12791,12616,1,1
Khulna,Bagerhat,Bagerhat Sadar,bagerhat|bagerhat sadar,91,91,67,71,33,11,21,1,0.4925,34,0.5075,12340,24838,24949,12604,1,1
Sylhet,Sylhet,Balaganj,sylhet|balaganj,29,29,24,20,1,1,0,0,0.0417,23,0.9583,6439,13032,13519,12489,1,1
Chattogram,Khagrachari,Manikchari,khagrachari|manikchari,26,26,20,11,1,1,0,0,0.05,19,0.95,4509,12806,15468,12166,1,1
Rangpur,Kurigram,Phulbari,kurigram|phulbari,45,45,40,26,0,0,0,0,0.0,40,1.0,4310,12130,16213,12130,1,1
Chattogram,Khagrachari,Mahalchari,khagrachari|mahalchari,29,29,24,16,0,0,0,0,0.0,24,1.0,3750,12090,13345,12090,1,0
Rangpur,Dinajpur,Kaharole,dinajpur|kaharole,32,32,30,24,2,2,0,0,0.0667,28,0.9333,2299,12859,22595,12002,1,1
Khulna,Khulna,Dacope,khulna|dacope,45,45,38,32,20,1,19,0,0.5263,18,0.4737,8379,24559,25505,11633,1,1
Dhaka,Shariatpur,Damudya,shariatpur|damudya,32,32,27,20,1,1,0,0,0.037,26,0.963,6387,11782,12033,11346,1,1
Barishal,Barishal,Agailjhara,barishal|agailjhara,49,49,36,44,1,1,0,0,0.0278,35,0.9722,6425,11628,11851,11305,1,1
Sylhet,Sunamganj,Dowarabazar,sunamganj|dowarabazar,43,43,35,37,1,1,0,0,0.0286,34,0.9714,4878,11568,13341,11237,1,1
Dhaka,Kishoreganj,Nikli,kishoreganj|nikli,35,35,31,22,1,1,0,0,0.0323,30,0.9677,7868,11565,12049,11192,1,1
Barishal,Jhalokathi,Nalchity,jhalokathi|nalchity,52,52,46,29,1,1,0,0,0.0217,45,0.9783,4713,11431,11598,11182,1,1
Rangpur,Dinajpur,Ghoraghat,dinajpur|ghoraghat,28,28,19,24,0,0,0,0,0.0,19,1.0,5294,11124,14159,11124,1,1
Chattogram,Khagrachari,Panchhari,khagrachari|panchhari,29,29,19,14,1,1,0,0,0.0526,18,0.9474,3793,11734,14321,11116,1,1
Chattogram,Rangamati,Kowkhali,rangamati|kowkhali,21,21,18,18,0,0,0,0,0.0,18,1.0,3909,11097,12331,11097,1,0
Dhaka,Kishoreganj,Itna,kishoreganj|itna,41,41,39,19,0,0,0,0,0.0,39,1.0,5101,11007,12001,11007,1,1
Barishal,Pirojpur,Nesarabad,pirojpur|nesarabad,70,70,50,56,0,0,0,0,0.0,50,1.0,6477,10837,11093,10837,1,1
Barishal,Barguna,Taltali,barguna|taltali,28,28,22,22,0,0,0,0,0.0,22,1.0,3143,10804,11301,10804,1,0
Barishal,Bhola,Lalmohan,bhola|lalmohan,59,59,49,48,1,1,0,0,0.0204,48,0.9796,5506,11024,11027,10799,1,1
Sylhet,Sunamganj,Dharampasha,sunamganj|dharampasha,48,48,39,20,0,0,0,0,0.0,39,1.0,3179,10737,14706,10737,1,1
Dhaka,Dhaka,Shyampur,dhaka|shyampur,55,55,44,22,3,2,1,0,0.0682,41,0.9318,8457,11409,12690,10631,1,1
Barishal,Patuakhali,Dashmina,patuakhali|dashmina,37,37,31,28,3,1,2,0,0.0968,28,0.9032,4374,11713,12080,10579,1,1
Rangpur,Kurigram,Rajarhat,kurigram|rajarhat,49,49,42,29,0,0,0,0,0.0,42,1.0,3825,10498,11654,10498,1,1
Dhaka,Dhaka,Jatrabari,dhaka|jatrabari,91,91,50,77,17,17,0,0,0.34,33,0.66,15641,15713,15713,10371,1,1
Chattogram,Chattogram,Panchlaish,chattogram|panchlaish,116,116,61,103,21,17,4,0,0.3443,40,0.6557,11286,15752,17711,10329,1,1
Rangpur,Kurigram,Rajibpur,kurigram|rajibpur,27,27,19,19,6,0,6,0,0.3158,13,0.6842,7675,15038,15538,10289,1,1
Sylhet,Sunamganj,Derai,sunamganj|derai,47,47,40,34,4,1,3,0,0.1,36,0.9,5040,11409,12936,10268,1,1
Dhaka,Dhaka,Badda,dhaka|badda,74,74,30,54,13,7,5,1,0.4333,17,0.5667,16207,18045,18045,10226,1,1
Mymensingh,Netrakona,Purbadhala,netrakona|purbadhala,50,50,49,20,0,0,0,0,0.0,49,1.0,5388,10180,10180,10180,1,1
Barishal,Barishal,Banaripara,barishal|banaripara,58,58,40,52,0,0,0,0,0.0,40,1.0,6539,10003,10003,10003,1,0
Sylhet,Sunamganj,Jamalganj,sunamganj|jamalganj,28,28,22,24,1,1,0,0,0.0455,21,0.9545,4885,10372,12003,9901,1,1
Sylhet,Sunamganj,Shantiganj,sunamganj|shantiganj,38,38,36,31,3,3,0,0,0.0833,33,0.9167,5815,10782,10943,9884,1,1
Chattogram,Rangamati,Barkal,rangamati|barkal,28,28,25,20,0,0,0,0,0.0,25,1.0,3370,9867,13472,9867,1,1
Khulna,Bagerhat,Kachua,bagerhat|kachua,31,31,25,24,3,1,2,0,0.12,22,0.88,4759,11178,11681,9837,1,1
Khulna,Meherpur,Mujibnagar,meherpur|mujibnagar,29,29,23,22,1,1,0,0,0.0435,22,0.9565,2375,9998,16530,9563,1,1
Rangpur,Dinajpur,Hakimpur,dinajpur|hakimpur,20,20,13,10,1,1,0,0,0.0769,12,0.9231,5154,10234,11706,9447,1,1
Mymensingh,Netrakona,Madan,netrakona|madan,37,37,32,13,8,3,5,0,0.25,24,0.75,3759,12516,15283,9387,1,1
Rangpur,Gaibandha,Sadullapur,gaibandha|sadullapur,61,61,53,54,2,2,0,0,0.0377,51,0.9623,5739,9518,9525,9159,1,1
Chattogram,Bandarban,Naikhongchari,bandarban|naikhongchari,25,25,23,10,3,3,0,0,0.1304,20,0.8696,4486,10421,12099,9062,1,1
Barishal,Patuakhali,Mirzaganj,patuakhali|mirzaganj,46,46,36,44,1,1,0,0,0.0278,35,0.9722,5023,9314,9378,9055,1,1
Dhaka,Gopalganj,Tungipara,gopalganj|tungipara,39,39,30,20,1,1,0,0,0.0333,29,0.9667,4508,9239,10399,8931,1,1
Barishal,Barguna,Bamna,barguna|bamna,23,23,18,22,0,0,0,0,0.0,18,1.0,4370,8681,8683,8681,1,1
Khulna,Khulna,Khalishpur,khulna|khalishpur,30,30,15,12,6,5,1,0,0.4,9,0.6,12258,14179,14303,8507,1,1
Sylhet,Sylhet,Fenchuganj,sylhet|fenchuganj,22,22,17,14,2,2,0,0,0.1176,15,0.8824,5577,9621,10510,8489,1,1
Barishal,Bhola,Borhanuddin,bhola|borhanuddin,54,54,42,40,8,1,7,0,0.1905,34,0.8095,6304,10335,10340,8366,1,1
Sylhet,Habiganj,Ajmiriganj,habiganj|ajmiriganj,29,29,25,21,1,1,0,0,0.04,24,0.96,4540,8675,9436,8328,1,1
Sylhet,Maulvibazar,Juri,maulvibazar|juri,37,37,29,25,7,7,0,0,0.2414,22,0.7586,4128,10443,12232,7922,1,1
Dhaka,Dhaka,Turag,dhaka|turag,23,23,14,17,4,2,1,1,0.2857,10,0.7143,9796,10808,10808,7720,1,1
Barishal,Pirojpur,Bhandaria,pirojpur|bhandaria,51,51,43,38,1,1,0,0,0.0233,42,0.9767,4408,7664,7939,7486,1,1
Dhaka,Dhaka,Kamrangir Char,dhaka|kamrangir char,50,50,33,25,4,2,2,0,0.1212,29,0.8788,7942,8396,8396,7378,1,1
Dhaka,Dhaka,Banani,dhaka|banani,92,92,21,74,0,0,0,0,0.0,21,1.0,6392,7318,7318,7318,1,0
Barishal,Barishal,Mehendiganj,barishal|mehendiganj,66,66,52,23,1,1,0,0,0.0192,51,0.9808,3844,7455,8042,7312,1,1
Chattogram,Chattogram,Chittogram Port,chattogram|chattogram port,33,33,17,17,11,11,0,0,0.6471,6,0.3529,16086,20440,20911,7214,1,1
Rajshahi,Rajshahi,Shah Makhdum,rajshahi|shah makhdum,10,10,8,5,1,0,1,0,0.125,7,0.875,5343,8097,8097,7085,1,1
Mymensingh,Mymensingh,Gaffargaon,mymensingh|gaffargaon,24,24,8,21,1,1,0,0,0.125,7,0.875,5102,8061,8284,7053,1,1
Chattogram,Rangamati,Kaptai,rangamati|kaptai,26,26,19,14,1,1,0,0,0.0526,18,0.9474,2608,7253,8395,6871,1,1
Rangpur,Dinajpur,Khansama,dinajpur|khansama,32,32,31,20,1,1,0,0,0.0323,30,0.9677,1748,6880,10647,6658,1,1
Dhaka,Dhaka,Sabujbag,dhaka|sabujbag,33,33,23,17,0,0,0,0,0.0,23,1.0,6366,6387,6387,6387,1,0
Chattogram,Cox's Bazar,Kutubdia,coxs bazar|kutubdia,24,24,22,12,2,0,0,2,0.0909,20,0.9091,3331,6938,6995,6307,1,1
Dhaka,Dhaka,Mugda Para,dhaka|mugda para,24,24,9,21,0,0,0,0,0.0,9,1.0,5258,6197,6197,6197,1,0
Barishal,Barguna,Betagi,barguna|betagi,43,43,32,31,1,1,0,0,0.0312,31,0.9688,2896,6387,6388,6187,1,1
Dhaka,Dhaka,Uttara  Purba,dhaka|uttara purba,32,32,11,29,0,0,0,0,0.0,11,1.0,6071,6071,6071,6071,1,0
Dhaka,Kishoreganj,Mithamain,kishoreganj|mithamain,28,28,26,21,3,1,2,0,0.1154,23,0.8846,3536,6848,7759,6058,1,1
Dhaka,Dhaka,Tejgaon,dhaka|tejgaon,81,81,42,54,12,9,2,1,0.2857,30,0.7143,8182,8474,8474,6053,1,1
Barishal,Bhola,Tazumuddin,bhola|tazumuddin,30,30,27,20,0,0,0,0,0.0,27,1.0,3226,6040,6043,6040,1,1
Dhaka,Dhaka,Khilkhet,dhaka|khilkhet,25,25,13,21,2,2,0,0,0.1538,11,0.8462,6327,7103,7103,6010,1,1
Dhaka,Dhaka,Lalbag,dhaka|lalbag,42,42,18,21,0,0,0,0,0.0,18,1.0,5953,5962,5962,5962,1,0
Barishal,Pirojpur,Indurkani,pirojpur|indurkani,27,27,21,18,0,0,0,0,0.0,21,1.0,1943,5737,5921,5737,1,0
Chattogram,Chattogram,Chandgaon,chattogram|chandgaon,30,30,10,21,6,5,0,1,0.6,4,0.4,11706,14309,14309,5724,1,1
Chattogram,Bandarban,Alikadam,bandarban|alikadam,15,15,11,7,1,1,0,0,0.0909,10,0.9091,2267,6270,8002,5700,1,1
Chattogram,Bandarban,Lama,bandarban|lama,46,46,40,9,2,1,1,0,0.05,38,0.95,2380,5978,8349,5679,1,1
Barishal,Jhalokathi,Kanthalia,jhalokathi|kanthalia,36,36,30,26,0,0,0,0,0.0,30,1.0,3275,5477,5580,5477,1,1
Barishal,Jhalokathi,Rajapur,jhalokathi|rajapur,37,37,33,22,1,1,0,0,0.0303,32,0.9697,2798,5535,5567,5367,1,1
Dhaka,Dhaka,Uttar Khan,dhaka|uttar khan,10,10,5,7,1,1,0,0,0.2,4,0.8,5155,6582,6582,5266,1,1
Barishal,Bhola,Daulatkhan,bhola|daulatkhan,46,46,38,24,15,3,12,0,0.3947,23,0.6053,5427,8676,9388,5251,1,1
Chattogram,Rangamati,Rajasthali,rangamati|rajasthali,23,23,18,10,0,0,0,0,0.0,18,1.0,2337,5087,6178,5087,1,1
Sylhet,Habiganj,Shayestaganj,habiganj|shayestaganj,12,12,8,9,0,0,0,0,0.0,8,1.0,2470,4948,5801,4948,1,0
Dhaka,Dhaka,Rampura,dhaka|rampura,53,53,16,52,7,2,5,0,0.4375,9,0.5625,7919,8282,8282,4659,1,1
Barishal,Barishal,Hizla,barishal|hizla,39,39,32,20,0,0,0,0,0.0,32,1.0,1482,4598,5073,4598,1,1
Chattogram,Chandpur,Haimchar,chandpur|haimchar,23,23,20,9,1,1,0,0,0.05,19,0.95,2409,4827,4839,4586,1,1
Chattogram,Chattogram,Pahartali,chattogram|pahartali,18,18,7,15,4,2,2,0,0.5714,3,0.4286,8337,10073,10073,4317,1,1
Chattogram,Rangamati,Naniarchar,rangamati|naniarchar,18,18,17,15,0,0,0,0,0.0,17,1.0,946,4308,6840,4308,1,1
Khulna,Khulna,Daulatpur,khulna|daulatpur,22,22,11,4,2,0,2,0,0.1818,9,0.8182,3202,4985,4985,4079,1,1
Chattogram,Rangamati,Juraichari,rangamati|juraichari,20,20,17,8,0,0,0,0,0.0,17,1.0,1579,3882,5353,3882,1,0
Barishal,Patuakhali,Dumki,patuakhali|dumki,35,35,26,23,1,1,0,0,0.0385,25,0.9615,2177,3939,3939,3788,1,1
Mymensingh,Netrakona,Khaliajuri,netrakona|khaliajuri,16,16,15,9,1,1,0,0,0.0667,14,0.9333,1179,3903,5260,3643,1,1
Barishal,Pirojpur,Kawkhali,pirojpur|kawkhali,31,31,29,25,2,0,2,0,0.069,27,0.931,1490,3413,3606,3178,1,1
Barishal,Bhola,Manpura,bhola|manpura,23,23,22,12,1,1,0,0,0.0455,21,0.9545,1396,3318,3318,3167,1,1
Chattogram,Bandarban,Rowangchari,bandarban|rowangchari,23,23,19,9,4,3,1,0,0.2105,15,0.7895,1790,3940,6608,3111,1,1
Chattogram,Chattogram,Halishahar,chattogram|halishahar,21,21,10,15,8,6,1,1,0.8,2,0.2,11510,13195,13200,2639,1,1
Barishal,Patuakhali,Rangabali,patuakhali|rangabali,17,17,14,3,0,0,0,0,0.0,14,1.0,937,2565,4425,2565,1,0
Dhaka,Dhaka,Paltan,dhaka|paltan,102,102,23,87,12,3,9,0,0.5217,11,0.4783,5049,5221,5221,2497,1,1
Mymensingh,Mymensingh,Gauripur,mymensingh|gauripur,12,12,4,10,2,2,0,0,0.5,2,0.5,3510,4809,4966,2404,1,1
Rajshahi,Rajshahi,Matihar,rajshahi|matihar,8,8,6,3,1,0,0,1,0.1667,5,0.8333,2411,2822,2822,2352,1,1
Dhaka,Dhaka,Bhasan Tek,dhaka|bhasan tek,7,7,3,7,0,0,0,0,0.0,3,1.0,2210,2210,2210,2210,1,0
Chattogram,Bandarban,Thanchi,bandarban|thanchi,17,17,14,4,2,2,0,0,0.1429,12,0.8571,434,2479,4423,2125,1,1
Dhaka,Dhaka,Shahbag,dhaka|shahbag,41,41,18,33,0,0,0,0,0.0,18,1.0,1989,2078,2078,2078,1,0
Sylhet,Sunamganj,Sulla,sunamganj|sulla,23,23,23,6,7,1,6,0,0.3043,16,0.6957,891,2908,3094,2023,1,1
Chattogram,Khagrachari,Lakshmichari,khagrachari|lakshmichari,21,21,15,4,0,0,0,0,0.0,15,1.0,692,1968,2759,1968,1,0
Khulna,Bagerhat,Sarankhola,bagerhat|sarankhola,42,42,31,31,25,3,21,1,0.8065,6,0.1935,4422,9717,10018,1881,1,1
Dhaka,Dhaka,Wari,dhaka|wari,16,16,6,13,0,0,0,0,0.0,6,1.0,1760,1760,1760,1760,1,0
Chattogram,Chattogram,Chak Bazar,chattogram|chak bazar,6,6,5,6,0,0,0,0,0.0,5,1.0,535,1407,1589,1407,1,0
Chattogram,Rangamati,Belaichari,rangamati|belaichari,19,19,15,6,0,0,0,0,0.0,15,1.0,543,1290,2909,1290,1,0
Dhaka,Dhaka,Shajahanpur,dhaka|shajahanpur,9,9,5,9,0,0,0,0,0.0,5,1.0,1226,1226,1226,1226,1,0
Dhaka,Dhaka,New Market,dhaka|new market,22,22,12,20,8,4,1,3,0.6667,4,0.3333,3068,3068,3068,1023,1,1
Sylhet,Sylhet,Kotwali,sylhet|kotwali,8,8,4,5,0,0,0,0,0.0,4,1.0,128,892,1142,892,1,0
Dhaka,Dhaka,Chak Bazar,dhaka|chak bazar,20,20,9,15,2,2,0,0,0.2222,7,0.7778,1041,1041,1041,810,1,1
Dhaka,Dhaka,Kotwali,dhaka|kotwali,34,34,20,21,2,1,1,0,0.1,18,0.9,874,874,874,787,1,1
Dhaka,Dhaka,Dhanmondi,dhaka|dhanmondi,92,92,49,88,41,28,8,5,0.8367,8,0.1633,4741,4741,4741,774,1,1
Dhaka,Dhaka,Bangshal,dhaka|bangshal,28,28,14,25,9,8,1,0,0.6429,5,0.3571,1734,1734,1734,619,1,1
Dhaka,Dhaka,Tejgaon Ind. Area,dhaka|tejgaon ind area,12,12,4,9,2,2,0,0,0.5,2,0.5,662,1217,1236,608,1,1
Rangpur,Dinajpur,Biral,dinajpur|biral,48,48,47,36,0,0,0,0,0.0,47,1.0,564,564,564,564,1,1
Sylhet,Sylhet,Shahparan,sylhet|shahparan,3,3,3,3,0,0,0,0,0.0,3,1.0,407,540,540,540,1,0
Dhaka,Narsingdi,Manohardi,narsingdi|manohardi,96,96,72,69,2,2,0,0,0.0278,70,0.9722,316,406,406,395,1,1
Dhaka,Dhaka,Kalabagan,dhaka|kalabagan,78,78,38,74,34,21,9,4,0.8947,4,0.1053,3444,3676,3676,387,1,1
Chattogram,Bandarban,Ruma,bandarban|ruma,20,20,17,1,1,1,0,0,0.0588,16,0.9412,39,376,1045,354,1,1
Chattogram,Cox's Bazar,Ukhia,coxs bazar|ukhia,40,40,29,35,37,17,19,1,1.2759,0,0.0,29967,76742,92116,0,1,1
Rajshahi,Rajshahi,Boalia,rajshahi|boalia,46,46,27,32,32,15,17,0,1.1852,0,0.0,20601,29353,29636,0,1,1
Dhaka,Dhaka,Mohammadpur,dhaka|mohammadpur,170,170,81,161,96,36,47,13,1.1852,0,0.0,15253,17303,17621,0,1,1
Dhaka,Dhaka,Kafrul,dhaka|kafrul,40,40,18,35,63,11,14,38,3.5,0,0.0,11838,12469,12469,0,1,1
Dhaka,Dhaka,Khilgaon,dhaka|khilgaon,63,63,44,33,44,11,26,7,1.0,0,0.0,12154,12443,12443,0,1,1
Chattogram,Chattogram,Bayejid Bostami,chattogram|bayejid bostami,14,14,7,11,11,9,1,1,1.5714,0,0.0,10381,11184,11184,0,1,1
Dhaka,Dhaka,Pallabi,dhaka|pallabi,56,56,29,36,99,40,42,17,3.4138,0,0.0,9332,10398,10398,0,1,1
Dhaka,Dhaka,Gulshan,dhaka|gulshan,78,78,32,58,47,20,20,7,1.4688,0,0.0,7773,9808,9818,0,1,1
Khulna,Khulna,Khan Jahan Ali,khulna|khan jahan ali,10,10,6,7,7,4,3,0,1.1667,0,0.0,7688,9089,9089,0,1,1
Dhaka,Dhaka,Cantonment,dhaka|cantonment,30,30,8,24,12,4,4,4,1.5,0,0.0,7836,8538,8538,0,1,1
Chattogram,Chattogram,Khulshi,chattogram|khulshi,21,21,16,14,18,18,0,0,1.125,0,0.0,7191,7349,7349,0,1,1
Chattogram,Chattogram,Double Mooring,chattogram|double mooring,26,26,10,21,13,9,3,1,1.3,0,0.0,7318,7318,7318,0,1,1
Dhaka,Dhaka,Sher-e-bangla Nagar,dhaka|sher e bangla nagar,51,51,31,46,34,31,3,0,1.0968,0,0.0,5175,6514,6514,0,1,1
Chattogram,Chattogram,Kotwali,chattogram|kotwali,41,41,18,27,71,53,7,11,3.9444,0,0.0,6399,6399,6399,0,1,1
Chattogram,Chattogram,Patenga,chattogram|patenga,9,9,4,6,12,10,1,1,3.0,0,0.0,5086,5199,5199,0,1,1
Dhaka,Dhaka,Motijheel,dhaka|motijheel,54,54,16,37,18,14,4,0,1.125,0,0.0,4642,4726,4726,0,1,1
Dhaka,Dhaka,Adabor,dhaka|adabor,32,32,19,27,37,10,11,16,1.9474,0,0.0,3143,3143,3143,0,1,1
Dhaka,Dhaka,Sutrapur,dhaka|sutrapur,15,15,10,10,16,11,1,4,1.6,0,0.0,2142,2811,2811,0,1,1
Dhaka,Dhaka,Gendaria,dhaka|gendaria,8,8,3,7,15,8,7,0,5.0,0,0.0,1322,1322,1322,0,1,1
