division_name,district_name,upazila_name,shape_id,join_key,road_segments,road_segments_with_length,road_segments_with_surface,total_road_km,classified_surface_km,paved_km,unpaved_km,unknown_surface_km,osm_surface_km,ml_surface_km,classified_surface_share,classified_paved_share,classified_unpaved_share
Dhaka,Munshiganj,Lohajang,5055444B16433505042831,munshiganj|lohajang,547,524,117,317.816,97.449,90.995,6.454,220.367,65.885,86.23,0.3066,0.9338,0.0662
Mymensingh,Netrakona,Madan,5055444B11405319731642,netrakona|madan,844,844,31,519.426,25.036,14.171,10.865,494.39,25.036,0.427,0.0482,0.566,0.434
Mymensingh,Jamalpur,Madarganj,5055444B83620057326875,jamalpur|madarganj,3731,3731,131,1170.836,66.171,0.0,66.171,1104.665,66.171,0.0,0.0565,0.0,1.0
Dhaka,Madaripur,Madaripur Sadar,5055444B75961082304780,madaripur|madaripur sadar,381,374,71,368.707,92.198,91.974,0.224,276.509,85.468,19.349,0.2501,0.9976,0.0024
Sylhet,Habiganj,Madhabpur,5055444B26771557951521,habiganj|madhabpur,545,545,97,1339.306,1061.113,658.687,402.426,278.193,1021.204,1056.833,0.7923,0.6208,0.3792
Dhaka,Faridpur,Madhukhali,5055444B21452508615420,faridpur|madhukhali,116,116,16,169.894,55.649,55.649,0.0,114.245,30.046,47.626,0.3276,1.0,0.0
Dhaka,Tangail,Madhupur,5055444B31553273158599,tangail|madhupur,714,708,110,733.776,136.98,112.96,24.02,596.796,136.98,0.0,0.1867,0.8246,0.1754
Khulna,Magura,Magura Sadar,5055444B78521168573013,magura|magura sadar,1156,1156,45,937.182,154.168,153.64,0.528,783.014,154.168,91.764,0.1645,0.9966,0.0034
Rajshani,Naogaon,Mahadebpur,5055444B79967096461469,naogaon|mahadebpur,278,278,11,229.513,35.724,35.724,0.0,193.789,35.724,0.0,0.1557,1.0,0.0
Chittagong,Khagrachhari,Mahalchhari,5055444B90687829441345,khagrachari|mahalchhari,882,863,10,443.376,20.333,8.742,11.591,423.043,0.0,20.333,0.0459,0.4299,0.5701
Chittagong,Cox's Bazar,Maheshkhali,5055444B67374732574136,coxs bazar|maheshkhali,502,502,18,470.387,22.634,15.116,7.518,447.753,3.232,19.402,0.0481,0.6678,0.3322
Khulna,Jhenaidah,Maheshpur,5055444B40942545652713,jhenaidah|maheshpur,815,744,28,688.183,135.49,128.259,7.231,552.693,12.381,123.109,0.1969,0.9466,0.0534
Rajshani,Naogaon,Manda,5055444B25908372106798,naogaon|manda,35,32,5,122.989,33.626,33.626,0.0,89.363,33.626,0.0,0.2734,1.0,0.0
Chittagong,Khagrachhari,Manikchhari,5055444B84634680798783,khagrachari|manikchari,31,29,2,53.739,10.461,10.461,0.0,43.278,10.461,0.0,0.1947,1.0,0.0
Dhaka,Manikganj,Manikganj Sadar,5055444B26017737484602,manikganj|manikganj sadar,1066,1062,129,578.812,87.378,73.724,13.654,491.434,50.512,53.49,0.151,0.8437,0.1563
Khulna,Jessore,Manirampur,5055444B69742529684169,jashore|monirampur,1548,1547,47,1416.299,98.791,96.128,2.663,1317.508,62.609,59.992,0.0698,0.973,0.027
Dhaka,Narsingdi,Manohardi,5055444B30201395073710,narsingdi|manohardi,1536,1536,36,808.278,124.135,118.999,5.136,684.143,103.496,107.529,0.1536,0.9586,0.0414
Chittagong,Comilla,Manoharganj,5055444B22432577988520,cumilla|monoharganj,962,789,66,345.083,41.181,41.181,0.0,303.902,41.181,0.0,0.1193,1.0,0.0
,Bhola,Manpura,5055444B7100787207450,bhola|manpura,337,337,49,259.805,114.277,0.0,114.277,145.528,114.277,0.0,0.4399,0.0,1.0
Barisal,Pirojpur,Mathbaria,5055444B80501500491091,pirojpur|mathbaria,252,252,26,338.866,77.667,77.266,0.401,261.199,63.913,13.754,0.2292,0.9948,0.0052
Rajshani,Rajshahi,Matihar,5055444B51642868289665,rajshahi|matihar,781,780,60,183.599,27.24,26.55,0.69,156.359,27.24,6.13,0.1484,0.9747,0.0253
Chittagong,Khagrachhari,Matiranga,5055444B50883090324101,khagrachari|matiranga,125,122,15,180.029,30.617,30.617,0.0,149.412,30.617,0.0,0.1701,1.0,0.0
Chittagong,Chandpur,Matlab Dakshin,5055444B79931584238091,chandpur|matlab dakshin,872,867,9,449.32,4.957,2.273,2.684,444.363,4.957,0.0,0.011,0.4585,0.5415
Chittagong,Chandpur,Matlab Uttar,5055444B59303037542676,chandpur|matlab uttar,1883,1878,9,754.851,6.329,0.0,6.329,748.522,6.329,0.0,0.0084,0.0,1.0
Sylhet,Maulvibazar,Maulvi Bazar Sadar,5055444B59699637370048,maulvibazar|maulvibazar sadar,1320,1312,181,1040.857,509.072,503.938,5.134,531.785,504.171,410.551,0.4891,0.9899,0.0101
Chittagong,Comilla,Meghna,5055444B22662076450588,cumilla|meghna,505,505,0,238.263,0.0,0.0,0.0,238.263,0.0,0.0,0.0,,
Barisal,Barisal,Mehendiganj,5055444B74768834499877,barishal|mehendiganj,154,154,23,135.269,32.85,32.85,0.0,102.419,32.85,0.0,0.2428,1.0,0.0
Khulna,Meherpur,Meherpur Sadar,5055444B46245287013568,meherpur|meherpur sadar,1538,1538,51,956.818,217.791,215.594,2.197,739.027,187.297,183.236,0.2276,0.9899,0.0101
Mymensingh,Jamalpur,Melandaha,5055444B58797813051725,jamalpur|melandaha,3313,3313,119,1152.086,93.903,16.928,76.975,1058.183,87.834,34.987,0.0815,0.1803,0.8197
Dhaka,Dhaka,Mirpur,5055444B1093476169518,dhaka|mirpur,2811,2788,782,281.9,131.606,95.38,36.226,150.294,72.084,108.008,0.4669,0.7247,0.2753
Khulna,Kushtia,Mirpur,5055444B311297956594,kushtia|mirpur,1074,1074,81,838.812,93.618,93.197,0.421,745.194,91.008,2.61,0.1116,0.9955,0.0045
Chittagong,Chittagong,Mirsharai,5055444B69190373788059,chattogram|mirsharai,2477,2382,68,1275.44,162.726,149.857,12.869,1112.714,160.248,34.048,0.1276,0.9209,0.0791
Barisal,Patuakhali,Mirzaganj,5055444B29956220315136,patuakhali|mirzaganj,94,94,19,130.063,47.194,47.194,0.0,82.869,26.614,36.128,0.3629,1.0,0.0
Dhaka,Tangail,Mirzapur,5055444B21231975915207,tangail|mirzapur,2530,2525,137,1297.668,129.428,95.08,34.348,1168.24,120.1,42.21,0.0997,0.7346,0.2654
Rangpur,Rangpur,Mitha Pukur,5055444B64460137576377,rangpur|mithapukur,359,286,56,293.015,75.593,28.548,47.045,217.422,65.513,22.488,0.258,0.3777,0.6223
Dhaka,Kishoreganj,Mithamain,5055444B44243630461995,kishoreganj|mithamain,76,76,0,73.756,0.0,0.0,0.0,73.756,0.0,0.0,0.0,,
Dhaka,Dhaka,Mohammadpur,5055444B96237484517929,dhaka|mohammadpur,1938,1934,752,341.114,202.294,129.996,72.298,138.82,77.308,181.334,0.593,0.6426,0.3574
Khulna,Magura,Mohammadpur,5055444B50148309792291,magura|mohammadpur,86,86,3,134.229,1.321,1.321,0.0,132.908,1.321,0.0,0.0098,1.0,0.0
Mymensingh,Netrakona,Mohanganj,5055444B90444582723877,netrakona|mohanganj,949,949,10,500.116,18.624,15.944,2.68,481.492,18.624,0.0,0.0372,0.8561,0.1439
Rajshani,Rajshahi,Mohanpur,5055444B74655378820598,rajshahi|mohanpur,92,59,14,169.017,85.254,85.254,0.0,83.763,58.359,85.221,0.5044,1.0,0.0
Khulna,Bagerhat,Mollahat,5055444B47603984491155,bagerhat|mollahat,71,71,14,100.538,18.274,16.988,1.286,82.264,18.274,0.0,0.1818,0.9296,0.0704
Khulna,Bagerhat,Mongla,5055444B32061612470944,bagerhat|mongla,1274,1273,13,690.096,40.138,40.138,0.0,649.958,40.138,0.0,0.0582,1.0,0.0
Khulna,Bagerhat,Morrelganj,5055444B56461064683403,bagerhat|morrelganj,666,661,2,546.287,16.687,16.687,0.0,529.6,16.687,0.0,0.0305,1.0,0.0
Dhaka,Dhaka,Motijheel,5055444B92723626214353,dhaka|motijheel,1040,1040,328,150.466,88.128,79.936,8.192,62.338,48.162,80.898,0.5857,0.907,0.093
Khulna,Meherpur,Mujib Nagar,5055444B97958802920528,meherpur|mujibnagar,700,678,42,332.301,76.288,75.7,0.588,256.013,0.0,76.288,0.2296,0.9923,0.0077
Dhaka,Gopalganj,Muksudpur,5055444B82620831567558,gopalganj|muksudpur,307,307,68,458.442,237.109,231.491,5.618,221.333,192.887,171.63,0.5172,0.9763,0.0237
Mymensingh,Mymensingh,Muktagachha,5055444B43282791113331,mymensingh|muktagacha,500,500,18,590.216,55.703,55.703,0.0,534.513,55.703,0.0,0.0944,1.0,0.0
Barisal,Barisal,Muladi,5055444B40910797955149,barishal|muladi,54,53,38,52.322,39.346,39.346,0.0,12.976,39.346,28.672,0.752,1.0,0.0
Dhaka,Munshiganj,Munshiganj Sadar,5055444B71946296416416,munshiganj|munshiganj sadar,892,890,90,526.546,63.062,59.672,3.39,463.484,33.534,44.328,0.1198,0.9462,0.0538
Chittagong,Comilla,Muradnagar,5055444B46038543043233,cumilla|muradnagar,3875,3873,39,2300.632,63.279,54.213,9.066,2237.353,63.279,0.0,0.0275,0.8567,0.1433
Mymensingh,Mymensingh,Mymensingh Sadar,5055444B90775494635734,mymensingh|mymensingh sadar,3533,3517,161,1796.692,175.986,141.182,34.804,1620.706,102.669,116.083,0.098,0.8022,0.1978
Sylhet,Habiganj,Nabiganj,5055444B95626234950113,habiganj|nabiganj,495,489,71,478.817,143.505,126.852,16.653,335.312,136.434,67.902,0.2997,0.884,0.116
Chittagong,Brahamanbaria,Nabinagar,5055444B46982243115028,brahmanbaria|nabinagar,1134,1132,1,723.979,0.341,0.341,0.0,723.638,0.341,0.0,0.0005,1.0,0.0
Rajshani,Nawabganj,Nachole,5055444B4211226512154,chapainawabganj|nachole,54,54,3,114.175,13.205,13.205,0.0,100.97,13.205,0.0,0.1157,1.0,0.0
Dhaka,Faridpur,Nagarkanda,5055444B32574655365855,faridpur|nagarkanda,67,64,22,91.545,39.725,39.725,0.0,51.82,39.725,34.403,0.4339,1.0,0.0
Dhaka,Tangail,Nagarpur,5055444B94760569525433,tangail|nagarpur,195,194,2,223.836,5.611,3.749,1.862,218.225,0.0,5.611,0.0251,0.6682,0.3318
Rangpur,Kurigram,Nageshwari,5055444B88377635255294,kurigram|nageshwari,9757,9757,119,2349.339,134.478,4.025,130.453,2214.861,120.664,92.021,0.0572,0.0299,0.9701
Chittagong,Bandarban,Naikhongchhari,5055444B3274428108722,bandarban|naikhongchari,1781,1778,26,738.284,6.043,0.009,6.034,732.241,6.043,0.0,0.0082,0.0015,0.9985
Mymensingh,Sherpur,Nakla,5055444B95271208193973,sherpur|nakla,143,143,18,173.854,56.482,30.728,25.754,117.372,28.311,28.171,0.3249,0.544,0.456
Barisal,Jhalokati,Nalchity,5055444B67892409347150,jhalokathi|nalchity,280,280,19,228.226,57.401,56.092,1.309,170.825,56.334,11.253,0.2515,0.9772,0.0228
Mymensingh,Sherpur,Nalitabari,5055444B16793155331867,sherpur|nalitabari,171,166,2,239.036,4.371,4.371,0.0,234.665,4.371,0.0,0.0183,1.0,0.0
Mymensingh,Mymensingh,Nandail,5055444B36065227637036,mymensingh|nandail,543,541,22,493.664,68.294,68.294,0.0,425.37,68.294,0.0,0.1383,1.0,0.0
Rajshani,Bogra,Nandigram,5055444B95396653214812,bogura|nandigram,134,110,4,197.555,35.72,35.72,0.0,161.835,30.481,28.737,0.1808,1.0,0.0
Chittagong,Comilla,Nangalkot,5055444B76725439062785,cumilla|nangalkot,1329,1308,8,827.807,23.713,23.713,0.0,804.094,18.313,5.4,0.0286,1.0,0.0
Chittagong,Rangamati,Naniarchar,5055444B1204952470090,rangamati|naniarchar,23,11,1,59.33,34.301,34.301,0.0,25.029,0.0,34.301,0.5781,1.0,0.0
Rajshani,Naogaon,Naogaon Sadar,5055444B48392577301269,naogaon|naogaon sadar,485,484,88,360.55,95.793,94.167,1.626,264.757,95.793,0.0,0.2657,0.983,0.017
Khulna,Narail,Narail Sadar,5055444B86380402084799,narail|narail sadar,647,647,32,540.64,112.68,98.83,13.85,427.96,94.298,60.168,0.2084,0.8771,0.1229
Dhaka,Narayanganj,Narayanganj Sadar,5055444B24324023791660,narayanganj|narayanganj sadar,6086,6072,306,1459.78,195.01,183.13,11.88,1264.77,131.144,133.712,0.1336,0.9391,0.0609
Dhaka,Shariatpur,Naria,5055444B74474908989262,shariatpur|naria,366,365,31,305.25,37.898,37.388,0.51,267.352,37.898,0.0,0.1242,0.9865,0.0135
Dhaka,Narsingdi,Narsingdi Sadar,5055444B56950685480062,narsingdi|narsingdi sadar,1871,1846,126,792.438,127.492,121.104,6.388,664.946,80.99,64.066,0.1609,0.9499,0.0501
Chittagong,Brahamanbaria,Nasirnagar,5055444B53942313768557,brahmanbaria|nasirnagar,277,277,0,333.615,0.0,0.0,0.0,333.615,0.0,0.0,0.0,,
Rajshani,Natore,Natore Sadar,5055444B49495174582406,natore|natore sadar,451,435,71,425.455,88.996,88.814,0.182,336.459,88.996,0.0,0.2092,0.998,0.002
Dhaka,Dhaka,Nawabganj,5055444B6233610222310,dhaka|nawabganj,690,689,45,530.79,69.082,55.73,13.352,461.708,69.082,0.0,0.1301,0.8067,0.1933
Rangpur,Dinajpur,Nawabganj,5055444B29878683718336,dinajpur|nawabganj,2676,2676,30,1099.634,43.335,28.57,14.765,1056.299,43.335,3.182,0.0394,0.6593,0.3407
Rajshani,Nawabganj,Nawabganj Sadar,5055444B78695242801039,chapainawabganj|chapainawabganj sadar,617,607,24,536.737,26.086,24.182,1.904,510.651,22.904,18.416,0.0486,0.927,0.073
Barisal,Pirojpur,Nazirpur,5055444B52021808696745,pirojpur|nazirpur,47,46,6,56.373,1.676,1.676,0.0,54.697,1.676,0.0,0.0297,1.0,0.0
Barisal,Pirojpur,Nesarabad (Swarupkati),5055444B29300824944570,pirojpur|nesarabad,189,189,69,118.801,54.027,54.027,0.0,64.774,54.027,0.0,0.4548,1.0,0.0
Mymensingh,Netrakona,Netrokona Sadar,5055444B11666029706524,netrakona|netrakona sadar,3016,3016,70,1495.872,99.025,86.103,12.922,1396.847,85.824,87.089,0.0662,0.8695,0.1305
Dhaka,Dhaka,New Market,5055444B9752476477947,dhaka|new market,458,458,138,58.17,27.512,26.928,0.584,30.658,17.826,25.178,0.473,0.9788,0.0212
Rajshani,Naogaon,Niamatpur,5055444B35482632168622,naogaon|niamatpur,48,48,11,192.99,15.468,12.371,3.097,177.522,15.468,0.0,0.0801,0.7998,0.2002
Dhaka,Kishoreganj,Nikli,5055444B31777377596981,kishoreganj|nikli,354,354,29,290.76,39.671,38.407,1.264,251.089,0.0,39.671,0.1364,0.9681,0.0319
Rangpur,Nilphamari,Nilphamari Sadar,5055444B81704367582691,nilphamari|nilphamari sadar,3112,3108,99,1273.721,244.97,213.472,31.498,1028.751,0.144,244.826,0.1923,0.8714,0.1286
,Noakhali,Noakhali Sadar (Sudharam),5055444B59544750070179,noakhali|noakhali sadar,1264,1244,8,699.601,34.368,34.368,0.0,665.233,34.368,0.0,0.0491,1.0,0.0
Rajshani,Rajshahi,Paba,5055444B6547949128734,rajshahi|paba,2007,1996,28,1123.076,82.734,82.112,0.622,1040.342,77.96,16.084,0.0737,0.9925,0.0075
Rajshani,Pabna,Pabna Sadar,5055444B21601893255114,pabna|pabna sadar,1620,1607,113,1015.803,181.478,144.379,37.099,834.325,181.478,0.0,0.1787,0.7956,0.2044
Chittagong,Chittagong,Pahartali,5055444B18185339389693,chattogram|pahartali,798,792,27,148.025,22.455,22.455,0.0,125.57,22.455,0.0,0.1517,1.0,0.0
Khulna,Khulna,Paikgachha,5055444B32742026242546,khulna|paikgacha,634,634,6,514.184,5.622,1.312,4.31,508.562,1.312,4.31,0.0109,0.2334,0.7666
Dhaka,Kishoreganj,Pakundia,5055444B2198312346565,kishoreganj|pakundia,1247,1246,9,739.086,21.302,21.302,0.0,717.784,18.732,2.57,0.0288,1.0,0.0
Dhaka,Narsingdi,Palash,5055444B96134179230312,narsingdi|palash,620,609,26,327.377,18.258,18.258,0.0,309.119,18.258,0.0,0.0558,1.0,0.0
Rangpur,Gaibandha,Palashbari,5055444B31221494753785,gaibandha|palashbari,612,611,4,431.329,30.934,30.934,0.0,400.395,30.934,0.0,0.0717,1.0,0.0
Dhaka,Dhaka,Pallabi,5055444B7396550141885,dhaka|pallabi,2925,2890,1542,421.924,290.296,208.956,81.34,131.628,106.518,273.262,0.688,0.7198,0.2802
Dhaka,Dhaka,Paltan,5055444B25185864846738,dhaka|paltan,386,386,112,55.558,30.908,29.058,1.85,24.65,13.136,28.646,0.5563,0.9401,0.0599
Rangpur,Panchagarh,Panchagarh Sadar,5055444B34393793043573,panchagarh|panchagarh sadar,3643,3639,123,1464.266,89.613,53.706,35.907,1374.653,78.505,11.128,0.0612,0.5993,0.4007
Rajshani,Joypurhat,Panchbibi,5055444B1649196171252,joypurhat|panchbibi,504,504,31,402.548,91.41,72.472,18.938,311.138,91.41,0.0,0.2271,0.7928,0.2072
Chittagong,Khagrachhari,Panchhari,5055444B74503201942965,khagrachari|panchhari,54,54,0,98.494,0.0,0.0,0.0,98.494,0.0,0.0,0.0,,
Chittagong,Chittagong,Panchlaish,5055444B64565543707518,chattogram|panchlaish,1440,1440,90,249.308,47.71,45.696,2.014,201.598,47.71,1.87,0.1914,0.9578,0.0422
Dhaka,Rajbari,Pangsha,5055444B93889096596285,rajbari|pangsha,186,186,2,221.208,39.226,39.226,0.0,181.982,39.226,0.0,0.1773,1.0,0.0
Rangpur,Dinajpur,Parbatipur,5055444B76537033079747,dinajpur|parbatipur,3613,3613,103,1542.379,83.313,46.048,37.265,1459.066,73.653,20.687,0.054,0.5527,0.4473
Chittagong,Feni,Parshuram,5055444B3242961930205,feni|parshuram,359,67,0,177.198,0.0,0.0,0.0,177.198,0.0,0.0,0.0,,
Chittagong,Chittagong,Patenga,5055444B40707250714885,chattogram|patenga,1569,1565,48,486.043,60.32,59.73,0.59,425.723,60.32,0.0,0.1241,0.9902,0.0098
Rangpur,Lalmonirhat,Patgram,5055444B98087879130234,lalmonirhat|patgram,509,476,25,507.892,73.443,69.453,3.99,434.449,72.435,3.99,0.1446,0.9457,0.0543
Barisal,Barguna,Patharghata,5055444B56621242326739,barguna|patharghata,563,558,21,501.362,56.99,37.294,19.696,444.372,34.924,22.066,0.1137,0.6544,0.3456
Chittagong,Chittagong,Patiya,5055444B19774112487674,chattogram|patiya,5363,5363,710,1491.937,168.76,77.572,91.188,1323.177,168.76,0.0,0.1131,0.4597,0.5403
Rajshani,Naogaon,Patnitala,5055444B91431094862758,naogaon|patnitala,201,199,11,308.331,96.519,92.925,3.594,211.812,96.437,0.082,0.313,0.9628,0.0372
Barisal,Patuakhali,Patuakhali Sadar,5055444B33989432035169,patuakhali|patuakhali sadar,3543,3543,93,1714.831,83.973,77.299,6.674,1630.858,83.14,1.964,0.049,0.9205,0.0795
Chittagong,Cox's Bazar,Pekua,5055444B9589532337582,coxs bazar|pekua,293,293,6,418.671,4.541,4.541,0.0,414.13,4.541,0.0,0.0108,1.0,0.0
,Kurigram,Phulbari,5055444B25764140823276,kurigram|phulbari,1830,1829,23,553.777,8.609,3.762,4.847,545.168,8.609,0.0,0.0155,0.437,0.563
Mymensingh,Mymensingh,Phulpur,5055444B96560704124015,mymensingh|phulpur,998,994,38,854.205,92.811,92.811,0.0,761.394,92.811,31.68,0.1087,1.0,0.0
Khulna,Khulna,Phultala,5055444B58469671805988,khulna|phultala,249,249,12,208.495,49.616,3.148,46.468,158.879,46.468,49.616,0.238,0.0634,0.9366
Rangpur,Rangpur,Pirgachha,5055444B86740606942965,rangpur|pirgachha,646,633,3,377.129,5.925,0.072,5.853,371.204,5.925,0.0,0.0157,0.0122,0.9878
Rangpur,Rangpur,Pirganj,5055444B35718531117283,rangpur|pirganj,454,454,28,563.09,101.143,86.341,14.802,461.947,101.143,0.0,0.1796,0.8537,0.1463
Rangpur,Thakurgaon,Pirganj,5055444B42154785912558,thakurgaon|pirganj,2327,2327,63,929.246,17.805,0.0,17.805,911.441,17.805,0.0,0.0192,0.0,1.0
Barisal,Pirojpur,Pirojpur Sadar,5055444B11684382381514,pirojpur|pirojpur sadar,545,545,36,449.046,35.938,35.938,0.0,413.108,35.938,0.0,0.08,1.0,0.0
Rajshani,Naogaon,Porsha,5055444B54487127643063,naogaon|porsha,32,32,3,63.718,22.574,22.058,0.516,41.144,22.574,0.0,0.3543,0.9771,0.0229
Mymensingh,Netrakona,Purbadhala,5055444B54942136795919,netrakona|purbadhala,1290,1290,31,644.777,38.319,21.766,16.553,606.458,34.273,4.046,0.0594,0.568,0.432
Rajshani,Rajshahi,Puthia,5055444B90282468448704,rajshahi|puthia,172,157,39,161.09,42.049,42.025,0.024,119.041,42.049,0.0,0.261,0.9994,0.0006
Barisal,Jhalokati,Rajapur,5055444B90978043630705,jhalokathi|rajapur,102,102,22,103.798,42.864,41.611,1.253,60.934,42.864,0.0,0.413,0.9708,0.0292
Rangpur,Kurigram,Rajarhat,5055444B93678014899997,kurigram|rajarhat,1273,1247,21,433.522,4.942,2.86,2.082,428.58,4.942,0.0,0.0114,0.5787,0.4213
Chittagong,Rangamati,Rajasthali,5055444B15060771373546,rangamati|rajasthali,26,26,0,60.785,0.0,0.0,0.0,60.785,0.0,0.0,0.0,,
Dhaka,Rajbari,Rajbari Sadar,5055444B85021187940919,rajbari|rajbari sadar,316,302,19,370.519,47.488,47.488,0.0,323.031,46.824,2.995,0.1282,1.0,0.0
Sylhet,Maulvibazar,Rajnagar,5055444B11792824344189,maulvibazar|rajnagar,509,509,77,435.57,81.566,36.373,45.193,354.004,81.566,0.0,0.1873,0.4459,0.5541
Dhaka,Madaripur,Rajoir,5055444B47802764053873,madaripur|rajoir,203,203,19,165.846,24.449,24.449,0.0,141.397,20.765,24.187,0.1474,1.0,0.0
Rajshani,Rajshahi,Rajpara,5055444B47903202093493,rajshahi|rajpara,1332,1332,86,277.738,44.726,44.57,0.156,233.012,44.726,0.0,0.161,0.9965,0.0035
Chittagong,Lakshmipur,Ramganj,5055444B57812164143880,lakshmipur|ramganj,261,259,12,269.688,13.041,13.041,0.0,256.647,13.041,0.0,0.0484,1.0,0.0
Chittagong,Khagrachhari,Ramgarh,5055444B38799821527712,khagrachari|ramgarh,120,118,18,129.445,67.345,67.345,0.0,62.1,53.147,14.198,0.5203,1.0,0.0
Chittagong,Lakshmipur,Ramgati,5055444B89015715919581,lakshmipur|ramgati,139,139,1,144.8,0.794,0.0,0.794,144.006,0.794,0.0,0.0055,0.0,1.0
Dhaka,Dhaka,Ramna,5055444B66987540891927,dhaka|ramna,1370,1370,438,153.592,93.192,89.954,3.238,60.4,61.676,82.198,0.6068,0.9653,0.0347
Khulna,Bagerhat,Rampal,5055444B66391023963948,bagerhat|rampal,992,992,14,450.355,19.193,19.019,0.174,431.162,16.49,2.703,0.0426,0.9909,0.0091
Dhaka,Dhaka,Rampura,5055444B30627422876303,dhaka|rampura,1068,1068,230,118.392,49.89,43.418,6.472,68.502,26.614,43.392,0.4214,0.8703,0.1297
Chittagong,Cox's Bazar,Ramu,5055444B73950402088749,coxs bazar|ramu,2063,2063,53,1022.863,67.119,65.446,1.673,955.744,60.743,7.207,0.0656,0.9751,0.0249
Chittagong,Rangamati,Rangamati Sadar,5055444B57589177592395,rangamati|rangamati sadar,230,230,23,134.825,34.118,2.26,31.858,100.707,31.796,33.394,0.2531,0.0662,0.9338
Rangpur,Rangpur,Rangpur Sadar,5055444B60964273253151,rangpur|rangpur sadar,3104,3097,218,1872.711,473.517,433.303,40.214,1399.194,390.471,414.384,0.2529,0.9151,0.0849
Chittagong,Chittagong,Rangunia,5055444B52491986806664,chattogram|rangunia,1615,1581,13,650.772,9.568,6.071,3.497,641.204,9.568,0.0,0.0147,0.6345,0.3655
Rajshani,Naogaon,Raninagar,5055444B30475124532663,naogaon|raninagar,82,82,1,157.248,0.65,0.65,0.0,156.598,0.65,0.0,0.0041,1.0,0.0
Rangpur,Thakurgaon,Ranisankail,5055444B74943148977386,thakurgaon|ranisankail,144,144,23,298.192,150.432,129.304,21.128,147.76,138.404,16.686,0.5045,0.8596,0.1404
Chittagong,Chittagong,Raozan,5055444B26554901820582,chattogram|raozan,2936,2936,60,947.245,71.059,70.627,0.432,876.186,71.059,0.0,0.075,0.9939,0.0061
Rangpur,Kurigram,Raumari,5055444B84227309830947,kurigram|raumari,1021,1021,39,562.265,31.209,11.483,19.726,531.056,31.209,0.0,0.0555,0.3679,0.6321
Chittagong,Bandarban,Rowangchhari,5055444B74571408942121,bandarban|rowangchari,177,177,4,420.874,10.464,0.0,10.464,410.41,10.464,0.0,0.0249,0.0,1.0
Rajshani,Sirajganj,Royganj,5055444B16102075953805,sirajganj|royganj,532,532,37,540.679,43.796,33.9,9.896,496.883,43.588,0.208,0.081,0.774,0.226
Chittagong,Lakshmipur,Roypur,5055444B1613484588697,lakshmipur|raipur,228,214,73,281.124,184.547,162.085,22.462,96.577,66.119,148.664,0.6565,0.8783,0.1217
Dhaka,Narsingdi,Roypura,5055444B39659813181832,narsingdi|roypura,377,370,22,363.863,60.219,52.931,7.288,303.644,8.485,54.242,0.1655,0.879,0.121
Chittagong,Bandarban,Ruma,5055444B15740177551005,bandarban|ruma,116,116,24,191.611,35.908,1.539,34.369,155.703,35.908,0.0,0.1874,0.0429,0.9571
Dhaka,Narayanganj,Rupganj,5055444B98720015841654,narayanganj|rupganj,4820,4607,406,1500.213,203.837,197.536,6.301,1296.376,176.064,121.955,0.1359,0.9691,0.0309
Khulna,Khulna,Rupsa,5055444B36775211946071,khulna|rupsa,1240,1240,54,370.459,32.052,28.314,3.738,338.407,28.828,14.84,0.0865,0.8834,0.1166
Dhaka,Dhaka,Sabujbagh,5055444B47617762942552,dhaka|sabujbagh,962,962,156,153.112,52.976,34.582,18.394,100.136,33.146,40.136,0.346,0.6528,0.3472
Dhaka,Faridpur,Sadarpur,5055444B68847835082367,faridpur|sadarpur,824,821,38,514.442,91.47,48.108,43.362,422.972,2.648,88.822,0.1778,0.5259,0.4741
Rangpur,Gaibandha,Sadullapur,5055444B23601063726349,gaibandha|sadullapur,471,469,18,419.729,50.929,50.929,0.0,368.8,50.929,0.0,0.1213,1.0,0.0
Rangpur,Gaibandha,Saghatta,5055444B53491444498319,gaibandha|saghata,359,359,10,311.78,8.295,4.636,3.659,303.485,8.295,0.0,0.0266,0.5589,0.4411
Rangpur,Nilphamari,Saidpur,5055444B15265131690562,nilphamari|saidpur,2109,2109,55,677.897,54.093,54.093,0.0,623.804,54.093,0.0,0.0798,1.0,0.0
Dhaka,Tangail,Sakhipur,5055444B2662823308468,tangail|sakhipur,307,301,24,435.86,20.914,7.312,13.602,414.946,14.407,6.507,0.048,0.3496,0.6504
Dhaka,Faridpur,Saltha,5055444B68654289756116,faridpur|saltha,75,75,1,122.096,2.134,2.134,0.0,119.962,2.134,2.134,0.0175,1.0,0.0
Chittagong,Chittagong,Sandwip,5055444B38303257659951,chattogram|sandwip,400,400,0,469.913,0.0,0.0,0.0,469.913,0.0,0.0,0.0,,
Rajshani,Pabna,Santhia,5055444B30152429816544,pabna|santhia,344,344,34,509.222,200.848,200.848,0.0,308.374,200.848,0.0,0.3944,1.0,0.0
Rajshani,Naogaon,Sapahar,5055444B68995178117667,naogaon|sapahar,249,239,8,221.792,8.063,7.081,0.982,213.729,8.063,0.0,0.0364,0.8782,0.1218
Chittagong,Brahamanbaria,Sarail,5055444B36413802235947,brahmanbaria|sarail,287,287,30,246.628,75.801,74.434,1.367,170.827,34.075,74.039,0.3073,0.982,0.018
Khulna,Bagerhat,Sarankhola,5055444B91761091581926,bagerhat|sarankhola,408,408,0,386.687,0.0,0.0,0.0,386.687,0.0,0.0,0.0,,
