division_name,district_name,upazila_name,join_key,registry_records,active_facilities,active_clinical_facilities,coordinate_facilities,osm_health,osm_hospital,osm_clinic,osm_doctors,osm_to_active_clinical_ratio,registry_minus_osm_clinical,registry_gap_share,buildings_nearest_1km_p85,buildings_nearest_3km_p85,buildings_nearest_5km_p85,underobserved_buildings_3km_p85_proxy,has_open_buildings_denominator,has_osm_boundary_match,total_road_km,classified_surface_km,paved_km,unpaved_km,unknown_surface_km,classified_surface_share,classified_paved_share,classified_unpaved_share,has_road_context,has_surface_context,road_context_score
Sylhet,Sylhet,Gowainghat,sylhet|gowainghat,43,43,38,34,2,1,1,0,0.0526,36,0.9474,8770,28694,36791,27184,1,1,1485.717,550.835,19.281,531.554,934.882,0.3708,0.035,0.965,1,1,53417
Dhaka,Tangail,Gopalpur,tangail|gopalpur,57,57,45,34,2,2,0,0,0.0444,43,0.9556,13037,28313,28407,27055,1,1,242.022,30.302,30.302,0.0,211.72,0.1252,1.0,0.0,1,0,
Mymensingh,Netrakona,Kalmakanda,netrakona|kalmakanda,50,50,43,31,1,1,0,0,0.0233,42,0.9767,8313,27678,33742,27034,1,1,616.969,125.985,70.307,55.678,490.984,0.2042,0.5581,0.4419,1,1,38980
Khulna,Khulna,Rupsa,khulna|rupsa,37,37,35,27,3,1,2,0,0.0857,32,0.9143,19018,29510,29911,26981,1,1,370.459,32.052,28.314,3.738,338.407,0.0865,0.8834,0.1166,1,0,
Mymensingh,Mymensingh,Gouripur,mymensingh|gouripur,48,48,47,23,0,0,0,0,0.0,47,1.0,7449,26821,31644,26821,1,0,,,,,,,,,0,0,
Sylhet,Sylhet,Golapganj,sylhet|golapganj,57,57,48,35,1,1,0,0,0.0208,47,0.9792,12561,27225,29343,26658,1,1,1516.145,992.298,39.401,952.897,523.847,0.6545,0.0397,0.9603,1,1,52258
Rangpur,Panchagarh,Boda,panchagarh|boda,46,46,42,38,8,7,0,1,0.1905,34,0.8095,11764,32889,42591,26624,1,1,1434.22,143.853,106.49,37.363,1290.367,0.1003,0.7403,0.2597,1,1,33538
Chattogram,Feni,Sonagazi,feni|sonagazi,54,54,45,37,1,1,0,0,0.0222,44,0.9778,15064,27198,27421,26594,1,1,595.257,59.914,47.29,12.624,535.343,0.1007,0.7893,0.2107,1,1,32197
Dhaka,Faridpur,Bhanga,faridpur|bhanga,78,78,58,54,2,2,0,0,0.0345,56,0.9655,12168,27452,27740,26505,1,1,233.373,155.862,155.812,0.05,77.511,0.6679,0.9997,0.0003,1,1,26513
Rajshahi,Natore,Gurudaspur,natore|gurudaspur,49,49,38,40,5,3,2,0,0.1316,33,0.8684,16842,30509,30509,26495,1,1,253.735,25.166,22.866,2.3,228.569,0.0992,0.9086,0.0914,1,0,
Rangpur,Gaibandha,Fulchhari,gaibandha|fulchhari,36,36,33,24,0,0,0,0,0.0,33,1.0,10311,26472,31630,26472,1,1,237.285,0.0,0.0,0.0,237.285,0.0,,,1,0,
Dhaka,Narsingdi,Belabo,narsingdi|belabo,53,53,46,35,2,1,1,0,0.0435,44,0.9565,14978,27606,27606,26406,1,1,315.224,141.983,139.016,2.967,173.241,0.4504,0.9791,0.0209,1,1,26958
Barishal,Patuakhali,Bauphal,patuakhali|bauphal,116,116,81,88,1,1,0,0,0.0123,80,0.9877,11836,26699,27677,26369,1,1,310.116,108.513,93.382,15.131,201.603,0.3499,0.8606,0.1394,1,1,30045
Chattogram,Chattogram,Sandwip,chattogram|sandwip,66,66,61,37,0,0,0,0,0.0,61,1.0,11538,26359,28376,26359,1,1,469.913,0.0,0.0,0.0,469.913,0.0,,,1,0,
Chattogram,Cumilla,Lalmi,cumilla|lalmi,30,30,24,25,0,0,0,0,0.0,24,1.0,13796,26350,26350,26350,1,0,,,,,,,,,0,0,
Chattogram,Brahmanbaria,Akhaura,brahmanbaria|akhaura,45,45,24,35,2,2,0,0,0.0833,22,0.9167,17761,28719,28916,26326,1,1,631.818,94.882,23.662,71.22,536.936,0.1502,0.2494,0.7506,1,1,46086
Barishal,Barguna,Amtali,barguna|amtali,63,63,48,50,4,1,3,0,0.0833,44,0.9167,10553,28649,29648,26262,1,1,978.954,84.829,53.786,31.043,894.125,0.0867,0.6341,0.3659,1,0,
Sylhet,Maulvibazar,Kulaura,maulvibazar|kulaura,94,94,68,58,3,3,0,0,0.0441,65,0.9559,10790,27390,30475,26182,1,1,529.02,158.88,152.955,5.925,370.14,0.3003,0.9627,0.0373,1,1,27159
Mymensingh,Netrakona,Durgapur,netrakona|durgapur,62,62,47,41,5,4,1,0,0.1064,42,0.8936,8784,29254,32925,26142,1,1,791.179,138.841,58.072,80.769,652.338,0.1755,0.4183,0.5817,1,1,41349
Chattogram,Chattogram,Chandanaish,chattogram|chandanaish,59,59,43,51,1,1,0,0,0.0233,42,0.9767,17026,26676,27362,26056,1,1,436.127,59.658,59.658,0.0,376.469,0.1368,1.0,0.0,1,1,26056
Rangpur,Dinajpur,Bochaganj,dinajpur|bochaganj,43,43,32,33,1,1,0,0,0.0312,31,0.9688,6724,26719,37501,25884,1,1,904.939,34.331,0.03,34.301,870.608,0.0379,0.0009,0.9991,1,0,
Dhaka,Kishoreganj,Bhairab,kishoreganj|bhairab,80,80,49,73,4,4,0,0,0.0816,45,0.9184,16683,28140,28795,25843,1,1,181.715,40.768,40.768,0.0,140.947,0.2244,1.0,0.0,1,0,
Rajshahi,Rajshahi,Bagha,rajshahi|bagha,55,55,35,48,0,0,0,0,0.0,35,1.0,13412,25570,26207,25570,1,1,154.726,28.239,28.239,0.0,126.487,0.1825,1.0,0.0,1,0,
Rajshahi,Sirajganj,Kazipur,sirajganj|kazipur,81,81,69,72,0,0,0,0,0.0,69,1.0,10411,25547,29412,25547,1,1,88.282,0.0,0.0,0.0,88.282,0.0,,,1,0,
Rajshahi,Pabna,Bera,pabna|bera,78,78,55,50,7,1,5,1,0.1273,48,0.8727,16333,29163,32362,25451,1,1,466.463,83.105,81.735,1.37,383.358,0.1782,0.9835,0.0165,1,1,25871
Dhaka,Faridpur,Boalmari,faridpur|boalmari,67,67,52,50,1,1,0,0,0.0192,51,0.9808,10998,25904,26220,25406,1,1,196.264,41.187,41.187,0.0,155.077,0.2099,1.0,0.0,1,0,
Rangpur,Dinajpur,Chirirbandar,dinajpur|chirirbandar,65,65,60,46,0,0,0,0,0.0,60,1.0,6769,25391,45460,25391,1,1,1537.248,372.178,46.017,326.161,1165.07,0.2421,0.1236,0.8764,1,1,47644
Dhaka,Dhaka,Demra,dhaka|demra,45,45,20,41,2,2,0,0,0.1,18,0.9,25598,28197,28197,25377,1,1,387.314,139.948,85.894,54.054,247.366,0.3613,0.6138,0.3862,1,1,35178
Mymensingh,Netrakona,Atpara,netrakona|atpara,30,30,29,26,1,1,0,0,0.0345,28,0.9655,9845,26216,26732,25312,1,1,509.462,23.647,14.347,9.3,485.815,0.0464,0.6067,0.3933,1,0,
Barishal,Barishal,Gaurnadi,barishal|gaurnadi,102,102,59,86,1,1,0,0,0.0169,58,0.9831,17536,25732,25880,25296,1,1,121.642,64.21,64.21,0.0,57.432,0.5279,1.0,0.0,1,1,25296
Rangpur,Panchagarh,Panchagarh Sadar,panchagarh|panchagarh sadar,65,65,54,45,13,7,5,1,0.2407,41,0.7593,14206,33091,44986,25125,1,1,1464.266,89.613,53.706,35.907,1374.653,0.0612,0.5993,0.4007,1,0,
Rajshahi,Natore,Bagatipara,natore|bagatipara,34,34,27,26,0,0,0,0,0.0,27,1.0,11432,25034,25192,25034,1,0,,,,,,,,,0,0,
Dhaka,Faridpur,Madhukhali,faridpur|madhukhali,69,69,50,53,1,1,0,0,0.02,49,0.98,12832,25519,25587,25009,1,1,169.894,55.649,55.649,0.0,114.245,0.3276,1.0,0.0,1,1,25009
Dhaka,Dhaka,Bhatara,dhaka|bhatara,56,56,13,49,0,0,0,0,0.0,13,1.0,21953,24944,24944,24944,1,0,,,,,,,,,0,0,
Dhaka,Munshiganj,Tongibari,munshiganj|tongibari,57,57,41,33,2,1,1,0,0.0488,39,0.9512,13864,26137,26945,24862,1,1,511.42,139.759,84.529,55.23,371.661,0.2733,0.6048,0.3952,1,1,34687
Sylhet,Habiganj,Habiganj Sadar,habiganj|habiganj sadar,123,123,72,92,11,8,3,0,0.1528,61,0.8472,19135,29318,31318,24839,1,1,487.898,125.32,109.842,15.478,362.578,0.2569,0.8765,0.1235,1,1,27907
Sylhet,Sunamganj,Chhatak,sunamganj|chhatak,67,67,54,41,1,1,0,0,0.0185,53,0.9815,10767,25282,27475,24814,1,1,1959.343,114.567,33.886,80.681,1844.776,0.0585,0.2958,0.7042,1,0,
Rangpur,Gaibandha,Palashbari,gaibandha|palashbari,66,66,51,47,3,3,0,0,0.0588,48,0.9412,14662,26072,26339,24538,1,1,431.329,30.934,30.934,0.0,400.395,0.0717,1.0,0.0,1,0,
Dhaka,Madaripur,Shibchar,madaripur|shibchar,122,122,100,70,3,2,1,0,0.03,97,0.97,8736,25275,26355,24517,1,1,310.753,108.401,108.401,0.0,202.352,0.3488,1.0,0.0,1,1,24517
Barishal,Bhola,Charfession,bhola|charfession,135,135,101,96,1,1,0,0,0.0099,100,0.9901,11857,24671,24718,24427,1,1,660.248,81.721,81.102,0.619,578.527,0.1238,0.9924,0.0076,1,1,24613
Khulna,Satkhira,Kaliganj,satkhira|kaliganj,86,86,76,63,3,2,1,0,0.0395,73,0.9605,14089,25383,25876,24381,1,1,516.222,121.595,119.568,2.027,394.627,0.2355,0.9833,0.0167,1,1,24788
Rajshahi,Pabna,Faridpur,pabna|faridpur,42,42,31,35,2,2,0,0,0.0645,29,0.9355,14458,26051,26499,24370,1,1,279.395,6.048,6.048,0.0,273.347,0.0216,1.0,0.0,1,0,
Rangpur,Nilphamari,Dimla,nilphamari|dimla,53,53,48,36,3,3,0,0,0.0625,45,0.9375,11182,25814,30935,24201,1,1,829.358,88.985,83.062,5.923,740.373,0.1073,0.9334,0.0666,1,1,25813
Dhaka,Tangail,Delduar,tangail|delduar,42,42,37,16,3,3,0,0,0.0811,34,0.9189,10287,26320,26366,24186,1,1,251.596,0.0,0.0,0.0,251.596,0.0,,,1,0,
Dhaka,Tangail,Basail,tangail|basail,45,45,34,32,3,1,2,0,0.0882,31,0.9118,13760,26470,26520,24134,1,1,405.36,277.164,55.404,221.76,128.196,0.6837,0.1999,0.8001,1,1,43444
Chattogram,Noakhali,Chatkhil,noakhali|chatkhil,78,78,53,76,1,1,0,0,0.0189,52,0.9811,10602,24583,24746,24119,1,1,166.447,13.954,13.954,0.0,152.493,0.0838,1.0,0.0,1,0,
Khulna,Magura,Shalikha,magura|shalikha,43,43,35,35,1,1,0,0,0.0286,34,0.9714,10429,24592,25151,23889,1,1,262.912,9.926,9.712,0.214,252.986,0.0378,0.9784,0.0216,1,0,
Khulna,Meherpur,Meherpur Sadar,meherpur|meherpur sadar,94,94,58,82,9,4,5,0,0.1552,49,0.8448,13303,28145,37043,23778,1,1,956.818,217.791,215.594,2.197,739.027,0.2276,0.9899,0.0101,1,1,24018
Sylhet,Sunamganj,Sunamganj Sadar,sunamganj|sunamganj sadar,98,98,62,49,1,1,0,0,0.0161,61,0.9839,10856,24070,27585,23682,1,1,1219.852,133.8,71.379,62.421,1086.052,0.1097,0.5335,0.4665,1,1,34730
Dhaka,Shariatpur,Shariatpur Sadar,shariatpur|shariatpur sadar,77,77,53,57,6,6,0,0,0.1132,47,0.8868,12134,26672,26938,23653,1,1,339.252,40.803,31.103,9.7,298.449,0.1203,0.7623,0.2377,1,0,
Rajshahi,Sirajganj,Kamarkhanda,sirajganj|kamarkhanda,32,32,27,25,1,1,0,0,0.037,26,0.963,6496,24445,29672,23540,1,1,329.181,61.23,61.23,0.0,267.951,0.186,1.0,0.0,1,1,23540
Dhaka,Munshiganj,Lohajang,munshiganj|lohajang,52,52,39,37,0,0,0,0,0.0,39,1.0,14697,23486,25262,23486,1,1,317.816,97.449,90.995,6.454,220.367,0.3066,0.9338,0.0662,1,1,25041
Chattogram,Cumilla,Monoharganj,cumilla|monoharganj,48,48,39,36,5,3,2,0,0.1282,34,0.8718,12341,26919,26919,23468,1,1,345.083,41.181,41.181,0.0,303.902,0.1193,1.0,0.0,1,0,
Chattogram,Chattogram,Sitakunda,chattogram|sitakunda,66,66,45,40,15,12,2,1,0.3333,30,0.6667,19085,35067,37749,23378,1,1,1219.462,199.92,188.488,11.432,1019.542,0.1639,0.9428,0.0572,1,1,24715
Chattogram,Lakshmipur,Ramganj,lakshmipur|ramganj,84,84,55,61,2,2,0,0,0.0364,53,0.9636,13995,24143,24549,23265,1,1,269.688,13.041,13.041,0.0,256.647,0.0484,1.0,0.0,1,0,
Rajshahi,Sirajganj,Tarash,sirajganj|tarash,60,60,46,46,3,3,0,0,0.0652,43,0.9348,10951,24885,25709,23262,1,1,217.624,12.611,12.041,0.57,205.013,0.0579,0.9548,0.0452,1,0,
Dhaka,Madaripur,Madaripur Sadar,madaripur|madaripur sadar,107,107,80,72,9,8,1,0,0.1125,71,0.8875,16344,26164,26192,23221,1,1,368.707,92.198,91.974,0.224,276.509,0.2501,0.9976,0.0024,1,1,23277
Rangpur,Gaibandha,Saghata,gaibandha|saghata,70,70,58,46,1,1,0,0,0.0172,57,0.9828,15761,23624,23771,23217,1,1,311.78,8.295,4.636,3.659,303.485,0.0266,0.5589,0.4411,1,0,
Mymensingh,Mymensingh,Nandail,mymensingh|nandail,70,70,54,51,1,1,0,0,0.0185,53,0.9815,8557,23579,27763,23142,1,1,493.664,68.294,68.294,0.0,425.37,0.1383,1.0,0.0,1,1,23142
Mymensingh,Sherpur,Nakla,sherpur|nakla,53,53,43,28,4,2,1,1,0.093,39,0.907,10993,25507,25624,23134,1,1,173.854,56.482,30.728,25.754,117.372,0.3249,0.544,0.456,1,1,33683
Barishal,Patuakhali,Patuakhali Sadar,patuakhali|patuakhali sadar,168,168,104,127,10,6,4,0,0.0962,94,0.9038,14043,25577,25778,23118,1,1,1714.831,83.973,77.299,6.674,1630.858,0.049,0.9205,0.0795,1,0,
Sylhet,Sylhet,Kanaighat,sylhet|kanaighat,52,52,40,38,1,1,0,0,0.025,39,0.975,8299,23658,26545,23067,1,1,1915.188,1050.426,0.0,1050.426,864.762,0.5485,0.0,1.0,1,1,46134
Chattogram,Noakhali,Companiganj,noakhali|companiganj,74,74,51,60,0,0,0,0,0.0,51,1.0,11688,22909,23708,22909,1,1,1253.009,60.271,35.242,25.029,1192.738,0.0481,0.5847,0.4153,1,0,
Rajshahi,Rajshahi,Rajpara,rajshahi|rajpara,155,155,63,145,26,12,14,0,0.4127,37,0.5873,28055,38420,39767,22564,1,1,277.738,44.726,44.57,0.156,233.012,0.161,0.9965,0.0035,1,0,
Dhaka,Kishoreganj,Karimganj,kishoreganj|karimganj,62,62,52,34,1,1,0,0,0.0192,51,0.9808,10889,22982,23412,22540,1,1,153.903,0.0,0.0,0.0,153.903,0.0,,,1,0,
Dhaka,Shariatpur,Zanjira,shariatpur|zanjira,49,49,42,23,3,2,0,1,0.0714,39,0.9286,9830,24254,24822,22522,1,1,253.935,42.765,36.1,6.665,211.17,0.1684,0.8441,0.1559,1,0,
Dhaka,Shariatpur,Naria,shariatpur|naria,72,72,60,46,4,2,2,0,0.0667,56,0.9333,16375,24041,24208,22438,1,1,305.25,37.898,37.388,0.51,267.352,0.1242,0.9865,0.0135,1,0,
Chattogram,Cumilla,Meghna,cumilla|meghna,35,35,24,33,0,0,0,0,0.0,24,1.0,11720,22307,22307,22307,1,1,238.263,0.0,0.0,0.0,238.263,0.0,,,1,0,
Barishal,Pirojpur,Mathbaria,pirojpur|mathbaria,118,118,76,94,1,1,0,0,0.0132,75,0.9868,10173,22599,26379,22302,1,1,338.866,77.667,77.266,0.401,261.199,0.2292,0.9948,0.0052,1,1,22418
Rangpur,Gaibandha,Sundarganj,gaibandha|sundarganj,98,98,83,51,1,1,0,0,0.012,82,0.988,9783,22419,22705,22149,1,1,1113.732,12.078,12.078,0.0,1101.654,0.0108,1.0,0.0,1,0,
Chattogram,Cox's Bazar,Ramu,coxs bazar|ramu,57,57,47,28,3,3,0,0,0.0638,44,0.9362,11342,23656,25633,22146,1,1,1022.863,67.119,65.446,1.673,955.744,0.0656,0.9751,0.0249,1,0,
Rajshahi,Bogura,Shajahanpur,bogura|shajahanpur,53,53,46,41,25,22,2,1,0.5435,21,0.4565,27797,48465,49203,22125,1,1,425.571,68.987,66.715,2.272,356.584,0.1621,0.9671,0.0329,1,1,22853
Rangpur,Panchagarh,Atwari,panchagarh|atwari,24,24,23,21,1,1,0,0,0.0435,22,0.9565,7901,23128,27981,22122,1,1,953.286,20.722,0.686,20.036,932.564,0.0217,0.0331,0.9669,1,0,
Mymensingh,Sherpur,Nalitabari,sherpur|nalitabari,64,64,54,40,11,10,0,1,0.2037,43,0.7963,12257,27731,29011,22082,1,1,239.036,4.371,4.371,0.0,234.665,0.0183,1.0,0.0,1,0,
Chattogram,Khagrachari,Ramgarh,khagrachari|ramgarh,29,29,21,20,0,0,0,0,0.0,21,1.0,7653,21947,24266,21947,1,1,129.445,67.345,67.345,0.0,62.1,0.5203,1.0,0.0,1,1,21947
Rajshahi,Chapainawabganj,Nachole,chapainawabganj|nachole,31,31,24,27,1,1,0,0,0.0417,23,0.9583,8013,22868,25633,21915,1,1,114.175,13.205,13.205,0.0,100.97,0.1157,1.0,0.0,1,0,
Chattogram,Brahmanbaria,Nasirnagar,brahmanbaria|nasirnagar,46,46,38,27,1,1,0,0,0.0263,37,0.9737,13018,22255,22782,21669,1,1,333.615,0.0,0.0,0.0,333.615,0.0,,,1,0,
Mymensingh,Sherpur,Sreebardi,sherpur|sreebardi,67,67,58,42,0,0,0,0,0.0,58,1.0,11887,21627,23134,21627,1,1,297.217,19.004,19.004,0.0,278.213,0.0639,1.0,0.0,1,0,
Barishal,Barishal,Wazirpur,barishal|wazirpur,72,72,50,66,3,1,2,0,0.06,47,0.94,13389,22979,23130,21600,1,1,137.758,58.357,52.864,5.493,79.401,0.4236,0.9059,0.0941,1,1,23633
Dhaka,Dhaka,Mirpur,dhaka|mirpur,167,167,92,135,29,21,4,4,0.3152,63,0.6848,30731,31512,31516,21579,1,1,281.9,131.606,95.38,36.226,150.294,0.4669,0.7247,0.2753,1,1,27520
Mymensingh,Mymensingh,Tarakanda,mymensingh|tarakanda,55,55,49,39,0,0,0,0,0.0,49,1.0,7921,21530,23437,21530,1,0,,,,,,,,,0,0,
Rangpur,Kurigram,Bhurungamari,kurigram|bhurungamari,68,68,57,58,1,1,0,0,0.0175,56,0.9825,5982,21809,32359,21426,1,1,1334.799,47.284,46.311,0.973,1287.515,0.0354,0.9794,0.0206,1,0,
Dhaka,Rajbari,Kalukhali,rajbari|kalukhali,34,34,32,27,0,0,0,0,0.0,32,1.0,8204,21212,21521,21212,1,1,89.866,1.681,1.681,0.0,88.185,0.0187,1.0,0.0,1,0,
Khulna,Khulna,Koyra,khulna|koyra,55,55,50,25,11,0,11,0,0.22,39,0.78,10592,27096,29750,21135,1,1,264.439,0.0,0.0,0.0,264.439,0.0,,,1,0,
Dhaka,Manikganj,Harirampur,manikganj|harirampur,53,53,46,30,1,1,0,0,0.0217,45,0.9783,7707,21521,23260,21053,1,1,239.379,9.101,9.101,0.0,230.278,0.038,1.0,0.0,1,0,
Dhaka,Gopalganj,Kashiani,gopalganj|kashiani,89,89,66,40,2,1,1,0,0.0303,64,0.9697,7596,21614,24230,20959,1,1,307.239,110.709,107.447,3.262,196.53,0.3603,0.9705,0.0295,1,1,21577
Mymensingh,Sherpur,Jhenaigati,sherpur|jhenaigati,39,39,37,25,3,3,0,0,0.0811,34,0.9189,6711,22796,27916,20948,1,1,139.287,15.468,15.468,0.0,123.819,0.1111,1.0,0.0,1,0,
Rajshahi,Rajshahi,Mohanpur,rajshahi|mohanpur,38,38,32,28,1,1,0,0,0.0312,31,0.9688,9739,21605,23406,20930,1,1,169.017,85.254,85.254,0.0,83.763,0.5044,1.0,0.0,1,1,20930
Khulna,Bagerhat,Chitalmari,bagerhat|chitalmari,40,40,33,33,7,2,5,0,0.2121,26,0.7879,10284,26405,27686,20804,1,1,167.633,15.292,15.292,0.0,152.341,0.0912,1.0,0.0,1,0,
Rajshahi,Joypurhat,Khetlal,joypurhat|khetlal,31,31,23,23,0,0,0,0,0.0,23,1.0,10349,20764,20764,20764,1,1,128.048,8.96,8.96,0.0,119.088,0.07,1.0,0.0,1,0,
Rangpur,Lalmonirhat,Aditmari,lalmonirhat|aditmari,50,50,47,40,0,0,0,0,0.0,47,1.0,11893,20538,20696,20538,1,1,397.755,14.223,12.555,1.668,383.532,0.0358,0.8827,0.1173,1,0,
Sylhet,Habiganj,Bahubal,habiganj|bahubal,35,35,28,23,0,0,0,0,0.0,28,1.0,6594,20478,26988,20478,1,1,245.539,128.051,125.792,2.259,117.488,0.5215,0.9824,0.0176,1,1,20838
Rajshahi,Joypurhat,Akkelpur,joypurhat|akkelpur,36,36,28,33,1,1,0,0,0.0357,27,0.9643,13078,21188,21188,20431,1,1,52.262,7.96,7.96,0.0,44.302,0.1523,1.0,0.0,1,0,
Chattogram,Lakshmipur,Ramgati,lakshmipur|ramgati,46,46,35,31,0,0,0,0,0.0,35,1.0,7439,20378,20384,20378,1,1,144.8,0.794,0.0,0.794,144.006,0.0055,0.0,1.0,1,0,
Sylhet,Sylhet,Bishwanath,sylhet|bishwanath,37,37,30,28,1,1,0,0,0.0333,29,0.9667,6728,21024,22804,20323,1,1,1037.681,656.005,42.267,613.738,381.676,0.6322,0.0644,0.9356,1,1,39337
Barishal,Barishal,Bakerganj,barishal|bakerganj,102,102,83,95,1,1,0,0,0.012,82,0.988,9376,20567,21121,20319,1,1,165.125,57.471,56.026,1.445,107.654,0.348,0.9749,0.0251,1,1,20829
Dhaka,Dhaka,Dakshinkhan,dhaka|dakshinkhan,30,30,11,26,2,2,0,0,0.1818,9,0.8182,22561,24759,24759,20257,1,1,155.518,34.586,22.424,12.162,120.932,0.2224,0.6484,0.3516,1,0,
Rangpur,Rangpur,Taraganj,rangpur|taraganj,27,27,22,21,4,4,0,0,0.1818,18,0.8182,7918,24722,28134,20227,1,1,244.325,26.541,17.734,8.807,217.784,0.1086,0.6682,0.3318,1,0,
Rangpur,Nilphamari,Kishoreganj,nilphamari|kishoreganj,47,47,45,35,2,2,0,0,0.0444,43,0.9556,10485,21116,23548,20178,1,1,429.475,17.022,15.951,1.071,412.453,0.0396,0.9371,0.0629,1,0,
Khulna,Magura,Mohammadpur,magura|mohammadpur,50,50,40,35,0,0,0,0,0.0,40,1.0,10872,20177,20177,20177,1,1,134.229,1.321,1.321,0.0,132.908,0.0098,1.0,0.0,1,0,
Dhaka,Kishoreganj,Bajitpur,kishoreganj|bajitpur,55,55,43,25,1,1,0,0,0.0233,42,0.9767,10810,20637,20756,20157,1,1,284.736,42.92,42.92,0.0,241.816,0.1507,1.0,0.0,1,0,
Khulna,Khulna,Terokhada,khulna|terokhada,31,31,27,24,1,1,0,0,0.037,26,0.963,9175,20928,21148,20153,1,1,209.466,4.432,0.0,4.432,205.034,0.0212,0.0,1.0,1,0,
Dhaka,Tangail,Dhanbari,tangail|dhanbari,51,51,37,44,9,7,1,1,0.2432,28,0.7568,14933,26443,26444,20011,1,1,331.623,50.657,50.452,0.205,280.966,0.1528,0.996,0.004,1,1,20091
Chattogram,Feni,Parshuram,feni|parshuram,26,26,20,15,1,1,0,0,0.05,19,0.95,7333,21005,22489,19955,1,1,177.198,0.0,0.0,0.0,177.198,0.0,,,1,0,
Chattogram,Noakhali,Subarnachar,noakhali|subarnachar,41,41,33,34,0,0,0,0,0.0,33,1.0,5299,19935,22232,19935,1,1,694.999,0.772,0.0,0.772,694.227,0.0011,0.0,1.0,1,0,
Mymensingh,Mymensingh,Bhaluka,mymensingh|bhaluka,112,112,84,65,9,8,1,0,0.1071,75,0.8929,12780,22279,22322,19892,1,1,791.93,396.237,289.925,106.312,395.693,0.5003,0.7317,0.2683,1,1,25229
Chattogram,Lakshmipur,Raipur,lakshmipur|raipur,71,71,56,55,3,3,0,0,0.0536,53,0.9464,12622,21015,21367,19889,1,1,281.124,184.547,162.085,22.462,96.577,0.6565,0.8783,0.1217,1,1,22309
Rangpur,Dinajpur,Birampur,dinajpur|birampur,59,59,40,48,11,4,6,1,0.275,29,0.725,11889,27277,28353,19776,1,1,971.604,232.878,49.126,183.752,738.726,0.2397,0.211,0.789,1,1,35379
Khulna,Kushtia,Khoksa,kushtia|khoksa,42,42,32,30,1,1,0,0,0.0312,31,0.9688,8983,20356,20843,19720,1,1,103.894,9.77,9.77,0.0,94.124,0.094,1.0,0.0,1,0,
Rajshahi,Rajshahi,Tanore,rajshahi|tanore,42,42,34,35,2,2,0,0,0.0588,32,0.9412,7528,20854,25231,19627,1,1,81.672,0.0,0.0,0.0,81.672,0.0,,,1,0,
Sylhet,Maulvibazar,Barlekha,maulvibazar|barlekha,52,52,38,31,4,4,0,0,0.1053,34,0.8947,7079,21931,23348,19622,1,1,238.989,113.275,44.787,68.488,125.714,0.474,0.3954,0.6046,1,1,31485
Chattogram,Khagrachari,Matiranga,khagrachari|matiranga,44,44,34,13,1,1,0,0,0.0294,33,0.9706,5621,20164,23757,19571,1,1,180.029,30.617,30.617,0.0,149.412,0.1701,1.0,0.0,1,0,
Chattogram,Lakshmipur,Kamalnagar,lakshmipur|kamalnagar,52,52,33,46,0,0,0,0,0.0,33,1.0,10447,19424,19826,19424,1,1,89.26,0.0,0.0,0.0,89.26,0.0,,,1,0,
Mymensingh,Mymensingh,Dhobaura,mymensingh|dhobaura,38,38,33,24,2,2,0,0,0.0606,31,0.9394,6930,20565,24268,19319,1,1,366.916,20.241,7.94,12.301,346.675,0.0552,0.3923,0.6077,1,0,
Barishal,Barguna,Barguna Sadar,barguna|barguna sadar,101,101,64,89,12,1,11,0,0.1875,52,0.8125,13604,23741,23999,19290,1,1,1169.655,35.093,32.449,2.644,1134.562,0.03,0.9247,0.0753,1,0,
Khulna,Bagerhat,Mongla,bagerhat|mongla,37,37,27,27,7,2,5,0,0.2593,20,0.7407,9798,25988,26317,19250,1,1,690.096,40.138,40.138,0.0,649.958,0.0582,1.0,0.0,1,0,
Sylhet,Sylhet,Dakshin Surma,sylhet|dakshin surma,38,38,35,20,1,1,0,0,0.0286,34,0.9714,6820,19805,23050,19239,1,1,1442.301,954.049,117.366,836.683,488.252,0.6615,0.123,0.877,1,1,36112
Dhaka,Manikganj,Ghior,manikganj|ghior,42,42,37,26,4,4,0,0,0.1081,33,0.8919,8163,21537,23244,19209,1,1,147.703,48.98,48.98,0.0,98.723,0.3316,1.0,0.0,1,0,
Dhaka,Dhaka,Dohar,dhaka|dohar,54,54,36,39,3,3,0,0,0.0833,33,0.9167,9737,20868,21047,19129,1,1,509.827,48.088,38.758,9.33,461.739,0.0943,0.806,0.194,1,0,
Sylhet,Habiganj,Baniachong,habiganj|baniachong,49,49,41,29,1,1,0,0,0.0244,40,0.9756,9996,19601,22682,19123,1,1,674.671,79.353,76.514,2.839,595.318,0.1176,0.9642,0.0358,1,1,19808
Rangpur,Panchagarh,Tentulia,panchagarh|tentulia,28,28,25,17,0,0,0,0,0.0,25,1.0,5423,19120,23877,19120,1,1,751.055,100.158,33.598,66.56,650.897,0.1334,0.3354,0.6646,1,1,31827
Chattogram,Cox's Bazar,Pekua,coxs bazar|pekua,33,33,28,19,0,0,0,0,0.0,28,1.0,7512,19111,21483,19111,1,1,418.671,4.541,4.541,0.0,414.13,0.0108,1.0,0.0,1,0,
